T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2023-2024,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2023-2024,20,GUADALUPE COUNTY,Early Education,122
2023-2024,20,GUADALUPE COUNTY,Pre-kindergarten,870
2023-2024,20,GUADALUPE COUNTY,Kindergarten,1584
2023-2024,20,GUADALUPE COUNTY,Grade 1,1620
2023-2024,20,GUADALUPE COUNTY,Grade 2,1808
2023-2024,20,GUADALUPE COUNTY,Grade 3,1790
2023-2024,20,GUADALUPE COUNTY,Grade 4,1929
2023-2024,20,GUADALUPE COUNTY,Grade 5,1906
2023-2024,20,GUADALUPE COUNTY,Grade 6,1948
2023-2024,20,GUADALUPE COUNTY,Grade 7,1976
2023-2024,20,GUADALUPE COUNTY,Grade 8,2096
2023-2024,20,GUADALUPE COUNTY,Grade 9,2546
2023-2024,20,GUADALUPE COUNTY,Grade 10,2279
2023-2024,20,GUADALUPE COUNTY,Grade 11,2007
2023-2024,20,GUADALUPE COUNTY,Grade 12,1987
2023-2024,17,HALE COUNTY,Early Education,55
2023-2024,17,HALE COUNTY,Pre-kindergarten,296
2023-2024,17,HALE COUNTY,Kindergarten,360
2023-2024,17,HALE COUNTY,Grade 1,393
2023-2024,17,HALE COUNTY,Grade 2,379
2023-2024,17,HALE COUNTY,Grade 3,391
2023-2024,17,HALE COUNTY,Grade 4,413
2023-2024,17,HALE COUNTY,Grade 5,407
2023-2024,17,HALE COUNTY,Grade 6,449
2023-2024,17,HALE COUNTY,Grade 7,459
2023-2024,17,HALE COUNTY,Grade 8,494
2023-2024,17,HALE COUNTY,Grade 9,514
2023-2024,17,HALE COUNTY,Grade 10,460
2023-2024,17,HALE COUNTY,Grade 11,542
2023-2024,17,HALE COUNTY,Grade 12,442
2023-2024,16,HALL COUNTY,Early Education,14
2023-2024,16,HALL COUNTY,Pre-kindergarten,41
2023-2024,16,HALL COUNTY,Kindergarten,34
2023-2024,16,HALL COUNTY,Grade 1,31
2023-2024,16,HALL COUNTY,Grade 2,31
2023-2024,16,HALL COUNTY,Grade 3,36
2023-2024,16,HALL COUNTY,Grade 4,48
2023-2024,16,HALL COUNTY,Grade 5,30
2023-2024,16,HALL COUNTY,Grade 6,41
2023-2024,16,HALL COUNTY,Grade 7,43
2023-2024,16,HALL COUNTY,Grade 8,38
2023-2024,16,HALL COUNTY,Grade 9,49
2023-2024,16,HALL COUNTY,Grade 10,47
2023-2024,16,HALL COUNTY,Grade 11,60
2023-2024,16,HALL COUNTY,Grade 12,48
2023-2024,12,HAMILTON COUNTY,Early Education,1
2023-2024,12,HAMILTON COUNTY,Pre-kindergarten,84
2023-2024,12,HAMILTON COUNTY,Kindergarten,89
2023-2024,12,HAMILTON COUNTY,Grade 1,105
2023-2024,12,HAMILTON COUNTY,Grade 2,95
2023-2024,12,HAMILTON COUNTY,Grade 3,133
2023-2024,12,HAMILTON COUNTY,Grade 4,102
2023-2024,12,HAMILTON COUNTY,Grade 5,110
2023-2024,12,HAMILTON COUNTY,Grade 6,121
2023-2024,12,HAMILTON COUNTY,Grade 7,108
2023-2024,12,HAMILTON COUNTY,Grade 8,114
2023-2024,12,HAMILTON COUNTY,Grade 9,133
2023-2024,12,HAMILTON COUNTY,Grade 10,119
2023-2024,12,HAMILTON COUNTY,Grade 11,86
2023-2024,12,HAMILTON COUNTY,Grade 12,98
2023-2024,16,HANSFORD COUNTY,Early Education,7
2023-2024,16,HANSFORD COUNTY,Pre-kindergarten,88
2023-2024,16,HANSFORD COUNTY,Kindergarten,76
2023-2024,16,HANSFORD COUNTY,Grade 1,87
2023-2024,16,HANSFORD COUNTY,Grade 2,78
2023-2024,16,HANSFORD COUNTY,Grade 3,92
2023-2024,16,HANSFORD COUNTY,Grade 4,91
2023-2024,16,HANSFORD COUNTY,Grade 5,79
2023-2024,16,HANSFORD COUNTY,Grade 6,95
2023-2024,16,HANSFORD COUNTY,Grade 7,101
2023-2024,16,HANSFORD COUNTY,Grade 8,96
2023-2024,16,HANSFORD COUNTY,Grade 9,96
2023-2024,16,HANSFORD COUNTY,Grade 10,93
2023-2024,16,HANSFORD COUNTY,Grade 11,91
2023-2024,16,HANSFORD COUNTY,Grade 12,106
2023-2024,9,HARDEMAN COUNTY,Early Education,1
2023-2024,9,HARDEMAN COUNTY,Pre-kindergarten,44
2023-2024,9,HARDEMAN COUNTY,Kindergarten,47
2023-2024,9,HARDEMAN COUNTY,Grade 1,41
2023-2024,9,HARDEMAN COUNTY,Grade 2,45
2023-2024,9,HARDEMAN COUNTY,Grade 3,48
2023-2024,9,HARDEMAN COUNTY,Grade 4,42
2023-2024,9,HARDEMAN COUNTY,Grade 5,54
2023-2024,9,HARDEMAN COUNTY,Grade 6,45
2023-2024,9,HARDEMAN COUNTY,Grade 7,42
2023-2024,9,HARDEMAN COUNTY,Grade 8,55
2023-2024,9,HARDEMAN COUNTY,Grade 9,46
2023-2024,9,HARDEMAN COUNTY,Grade 10,53
2023-2024,9,HARDEMAN COUNTY,Grade 11,53
2023-2024,9,HARDEMAN COUNTY,Grade 12,49
2023-2024,5,HARDIN COUNTY,Early Education,56
2023-2024,5,HARDIN COUNTY,Pre-kindergarten,360
2023-2024,5,HARDIN COUNTY,Kindergarten,763
2023-2024,5,HARDIN COUNTY,Grade 1,823
2023-2024,5,HARDIN COUNTY,Grade 2,835
2023-2024,5,HARDIN COUNTY,Grade 3,876
2023-2024,5,HARDIN COUNTY,Grade 4,840
2023-2024,5,HARDIN COUNTY,Grade 5,879
2023-2024,5,HARDIN COUNTY,Grade 6,822
2023-2024,5,HARDIN COUNTY,Grade 7,818
2023-2024,5,HARDIN COUNTY,Grade 8,853
2023-2024,5,HARDIN COUNTY,Grade 9,936
2023-2024,5,HARDIN COUNTY,Grade 10,876
2023-2024,5,HARDIN COUNTY,Grade 11,832
2023-2024,5,HARDIN COUNTY,Grade 12,720
2023-2024,4,HARRIS COUNTY,Early Education,4183
2023-2024,4,HARRIS COUNTY,Pre-kindergarten,39413
2023-2024,4,HARRIS COUNTY,Kindergarten,56665
2023-2024,4,HARRIS COUNTY,Grade 1,61626
2023-2024,4,HARRIS COUNTY,Grade 2,64708
2023-2024,4,HARRIS COUNTY,Grade 3,64280
2023-2024,4,HARRIS COUNTY,Grade 4,63272
2023-2024,4,HARRIS COUNTY,Grade 5,63647
2023-2024,4,HARRIS COUNTY,Grade 6,63434
2023-2024,4,HARRIS COUNTY,Grade 7,65106
2023-2024,4,HARRIS COUNTY,Grade 8,66590
2023-2024,4,HARRIS COUNTY,Grade 9,78251
2023-2024,4,HARRIS COUNTY,Grade 10,69460
2023-2024,4,HARRIS COUNTY,Grade 11,66002
2023-2024,4,HARRIS COUNTY,Grade 12,59690
2023-2024,7,HARRISON COUNTY,Early Education,29
2023-2024,7,HARRISON COUNTY,Pre-kindergarten,499
2023-2024,7,HARRISON COUNTY,Kindergarten,807
2023-2024,7,HARRISON COUNTY,Grade 1,863
2023-2024,7,HARRISON COUNTY,Grade 2,967
2023-2024,7,HARRISON COUNTY,Grade 3,996
2023-2024,7,HARRISON COUNTY,Grade 4,1155
2023-2024,7,HARRISON COUNTY,Grade 5,1412
2023-2024,7,HARRISON COUNTY,Grade 6,1774
2023-2024,7,HARRISON COUNTY,Grade 7,2365
2023-2024,7,HARRISON COUNTY,Grade 8,3225
2023-2024,7,HARRISON COUNTY,Grade 9,4263
2023-2024,7,HARRISON COUNTY,Grade 10,3983
2023-2024,7,HARRISON COUNTY,Grade 11,3469
2023-2024,7,HARRISON COUNTY,Grade 12,2919
2023-2024,16,HARTLEY COUNTY,Pre-kindergarten,21
2023-2024,16,HARTLEY COUNTY,Kindergarten,29
2023-2024,16,HARTLEY COUNTY,Grade 1,27
2023-2024,16,HARTLEY COUNTY,Grade 2,28
2023-2024,16,HARTLEY COUNTY,Grade 3,33
2023-2024,16,HARTLEY COUNTY,Grade 4,24
2023-2024,16,HARTLEY COUNTY,Grade 5,35
2023-2024,16,HARTLEY COUNTY,Grade 6,20
2023-2024,16,HARTLEY COUNTY,Grade 7,26
2023-2024,16,HARTLEY COUNTY,Grade 8,26
2023-2024,16,HARTLEY COUNTY,Grade 9,32
2023-2024,16,HARTLEY COUNTY,Grade 10,30
2023-2024,16,HARTLEY COUNTY,Grade 11,19
2023-2024,16,HARTLEY COUNTY,Grade 12,21
2023-2024,14,HASKELL COUNTY,Early Education,7
2023-2024,14,HASKELL COUNTY,Pre-kindergarten,70
2023-2024,14,HASKELL COUNTY,Kindergarten,50
2023-2024,14,HASKELL COUNTY,Grade 1,56
2023-2024,14,HASKELL COUNTY,Grade 2,47
2023-2024,14,HASKELL COUNTY,Grade 3,53
2023-2024,14,HASKELL COUNTY,Grade 4,42
2023-2024,14,HASKELL COUNTY,Grade 5,55
2023-2024,14,HASKELL COUNTY,Grade 6,56
2023-2024,14,HASKELL COUNTY,Grade 7,55
2023-2024,14,HASKELL COUNTY,Grade 8,61
2023-2024,14,HASKELL COUNTY,Grade 9,67
2023-2024,14,HASKELL COUNTY,Grade 10,61
2023-2024,14,HASKELL COUNTY,Grade 11,49
2023-2024,14,HASKELL COUNTY,Grade 12,39
2023-2024,13,HAYS COUNTY,Early Education,258
2023-2024,13,HAYS COUNTY,Pre-kindergarten,1607
2023-2024,13,HAYS COUNTY,Kindergarten,3049
2023-2024,13,HAYS COUNTY,Grade 1,3023
2023-2024,13,HAYS COUNTY,Grade 2,3182
2023-2024,13,HAYS COUNTY,Grade 3,3247
2023-2024,13,HAYS COUNTY,Grade 4,3134
2023-2024,13,HAYS COUNTY,Grade 5,3167
2023-2024,13,HAYS COUNTY,Grade 6,3204
2023-2024,13,HAYS COUNTY,Grade 7,3265
2023-2024,13,HAYS COUNTY,Grade 8,3273
2023-2024,13,HAYS COUNTY,Grade 9,3794
2023-2024,13,HAYS COUNTY,Grade 10,3538
2023-2024,13,HAYS COUNTY,Grade 11,3176
2023-2024,13,HAYS COUNTY,Grade 12,2969
2023-2024,16,HEMPHILL COUNTY,Early Education,6
2023-2024,16,HEMPHILL COUNTY,Pre-kindergarten,29
2023-2024,16,HEMPHILL COUNTY,Kindergarten,53
2023-2024,16,HEMPHILL COUNTY,Grade 1,41
2023-2024,16,HEMPHILL COUNTY,Grade 2,52
2023-2024,16,HEMPHILL COUNTY,Grade 3,53
2023-2024,16,HEMPHILL COUNTY,Grade 4,41
2023-2024,16,HEMPHILL COUNTY,Grade 5,44
2023-2024,16,HEMPHILL COUNTY,Grade 6,57
2023-2024,16,HEMPHILL COUNTY,Grade 7,52
2023-2024,16,HEMPHILL COUNTY,Grade 8,74
2023-2024,16,HEMPHILL COUNTY,Grade 9,63
2023-2024,16,HEMPHILL COUNTY,Grade 10,76
2023-2024,16,HEMPHILL COUNTY,Grade 11,83
2023-2024,16,HEMPHILL COUNTY,Grade 12,71
2023-2024,7,HENDERSON COUNTY,Early Education,35
2023-2024,10,HENDERSON COUNTY,Early Education,1
2023-2024,7,HENDERSON COUNTY,Pre-kindergarten,318
2023-2024,10,HENDERSON COUNTY,Pre-kindergarten,193
2023-2024,7,HENDERSON COUNTY,Kindergarten,491
2023-2024,10,HENDERSON COUNTY,Kindergarten,208
2023-2024,7,HENDERSON COUNTY,Grade 1,521
2023-2024,10,HENDERSON COUNTY,Grade 1,224
2023-2024,7,HENDERSON COUNTY,Grade 2,540
2023-2024,10,HENDERSON COUNTY,Grade 2,196
2023-2024,7,HENDERSON COUNTY,Grade 3,525
2023-2024,10,HENDERSON COUNTY,Grade 3,200
2023-2024,7,HENDERSON COUNTY,Grade 4,532
2023-2024,10,HENDERSON COUNTY,Grade 4,220
2023-2024,7,HENDERSON COUNTY,Grade 5,514
2023-2024,10,HENDERSON COUNTY,Grade 5,206
2023-2024,7,HENDERSON COUNTY,Grade 6,527
2023-2024,10,HENDERSON COUNTY,Grade 6,227
2023-2024,7,HENDERSON COUNTY,Grade 7,539
2023-2024,10,HENDERSON COUNTY,Grade 7,222
2023-2024,7,HENDERSON COUNTY,Grade 8,523
2023-2024,10,HENDERSON COUNTY,Grade 8,239
2023-2024,7,HENDERSON COUNTY,Grade 9,560
2023-2024,10,HENDERSON COUNTY,Grade 9,255
2023-2024,7,HENDERSON COUNTY,Grade 10,547
2023-2024,10,HENDERSON COUNTY,Grade 10,209
2023-2024,7,HENDERSON COUNTY,Grade 11,491
2023-2024,10,HENDERSON COUNTY,Grade 11,244
2023-2024,7,HENDERSON COUNTY,Grade 12,462
2023-2024,10,HENDERSON COUNTY,Grade 12,164
2023-2024,1,HIDALGO COUNTY,Early Education,254
2023-2024,1,HIDALGO COUNTY,Pre-kindergarten,17296
2023-2024,1,HIDALGO COUNTY,Kindergarten,16926
2023-2024,1,HIDALGO COUNTY,Grade 1,18752
2023-2024,1,HIDALGO COUNTY,Grade 2,19575
2023-2024,1,HIDALGO COUNTY,Grade 3,19982
2023-2024,1,HIDALGO COUNTY,Grade 4,19773
2023-2024,1,HIDALGO COUNTY,Grade 5,19327
2023-2024,1,HIDALGO COUNTY,Grade 6,19861
2023-2024,1,HIDALGO COUNTY,Grade 7,20024
2023-2024,1,HIDALGO COUNTY,Grade 8,20017
2023-2024,1,HIDALGO COUNTY,Grade 9,21672
2023-2024,1,HIDALGO COUNTY,Grade 10,19215
2023-2024,1,HIDALGO COUNTY,Grade 11,17064
2023-2024,1,HIDALGO COUNTY,Grade 12,15356
2023-2024,12,HILL COUNTY,Early Education,19
2023-2024,12,HILL COUNTY,Pre-kindergarten,400
2023-2024,12,HILL COUNTY,Kindergarten,401
2023-2024,12,HILL COUNTY,Grade 1,438
2023-2024,12,HILL COUNTY,Grade 2,437
2023-2024,12,HILL COUNTY,Grade 3,441
2023-2024,12,HILL COUNTY,Grade 4,497
2023-2024,12,HILL COUNTY,Grade 5,465
2023-2024,12,HILL COUNTY,Grade 6,460
2023-2024,12,HILL COUNTY,Grade 7,486
2023-2024,12,HILL COUNTY,Grade 8,472
2023-2024,12,HILL COUNTY,Grade 9,505
2023-2024,12,HILL COUNTY,Grade 10,495
2023-2024,12,HILL COUNTY,Grade 11,470
2023-2024,12,HILL COUNTY,Grade 12,420
2023-2024,17,HOCKLEY COUNTY,Early Education,40
2023-2024,17,HOCKLEY COUNTY,Pre-kindergarten,267
2023-2024,17,HOCKLEY COUNTY,Kindergarten,303
2023-2024,17,HOCKLEY COUNTY,Grade 1,328
2023-2024,17,HOCKLEY COUNTY,Grade 2,328
2023-2024,17,HOCKLEY COUNTY,Grade 3,304
2023-2024,17,HOCKLEY COUNTY,Grade 4,335
2023-2024,17,HOCKLEY COUNTY,Grade 5,309
2023-2024,17,HOCKLEY COUNTY,Grade 6,339
2023-2024,17,HOCKLEY COUNTY,Grade 7,340
2023-2024,17,HOCKLEY COUNTY,Grade 8,336
2023-2024,17,HOCKLEY COUNTY,Grade 9,351
2023-2024,17,HOCKLEY COUNTY,Grade 10,371
2023-2024,17,HOCKLEY COUNTY,Grade 11,323
2023-2024,17,HOCKLEY COUNTY,Grade 12,287
2023-2024,11,HOOD COUNTY,Early Education,63
2023-2024,11,HOOD COUNTY,Pre-kindergarten,368
2023-2024,11,HOOD COUNTY,Kindergarten,590
2023-2024,11,HOOD COUNTY,Grade 1,686
2023-2024,11,HOOD COUNTY,Grade 2,745
2023-2024,11,HOOD COUNTY,Grade 3,695
2023-2024,11,HOOD COUNTY,Grade 4,691
2023-2024,11,HOOD COUNTY,Grade 5,749
2023-2024,11,HOOD COUNTY,Grade 6,616
2023-2024,11,HOOD COUNTY,Grade 7,714
2023-2024,11,HOOD COUNTY,Grade 8,708
2023-2024,11,HOOD COUNTY,Grade 9,793
2023-2024,11,HOOD COUNTY,Grade 10,709
2023-2024,11,HOOD COUNTY,Grade 11,627
2023-2024,11,HOOD COUNTY,Grade 12,575
2023-2024,8,HOPKINS COUNTY,Early Education,81
2023-2024,8,HOPKINS COUNTY,Pre-kindergarten,343
2023-2024,8,HOPKINS COUNTY,Kindergarten,440
2023-2024,8,HOPKINS COUNTY,Grade 1,501
2023-2024,8,HOPKINS COUNTY,Grade 2,472
2023-2024,8,HOPKINS COUNTY,Grade 3,500
2023-2024,8,HOPKINS COUNTY,Grade 4,480
2023-2024,8,HOPKINS COUNTY,Grade 5,484
2023-2024,8,HOPKINS COUNTY,Grade 6,494
2023-2024,8,HOPKINS COUNTY,Grade 7,519
2023-2024,8,HOPKINS COUNTY,Grade 8,525
2023-2024,8,HOPKINS COUNTY,Grade 9,544
2023-2024,8,HOPKINS COUNTY,Grade 10,557
2023-2024,8,HOPKINS COUNTY,Grade 11,479
2023-2024,8,HOPKINS COUNTY,Grade 12,460
2023-2024,6,HOUSTON COUNTY,Early Education,5
2023-2024,6,HOUSTON COUNTY,Pre-kindergarten,192
2023-2024,6,HOUSTON COUNTY,Kindergarten,189
2023-2024,6,HOUSTON COUNTY,Grade 1,224
2023-2024,6,HOUSTON COUNTY,Grade 2,219
2023-2024,6,HOUSTON COUNTY,Grade 3,211
2023-2024,6,HOUSTON COUNTY,Grade 4,208
2023-2024,6,HOUSTON COUNTY,Grade 5,214
2023-2024,6,HOUSTON COUNTY,Grade 6,214
2023-2024,6,HOUSTON COUNTY,Grade 7,235
2023-2024,6,HOUSTON COUNTY,Grade 8,238
2023-2024,6,HOUSTON COUNTY,Grade 9,268
2023-2024,6,HOUSTON COUNTY,Grade 10,243
2023-2024,6,HOUSTON COUNTY,Grade 11,226
2023-2024,6,HOUSTON COUNTY,Grade 12,195
2023-2024,18,HOWARD COUNTY,Early Education,22
2023-2024,18,HOWARD COUNTY,Pre-kindergarten,122
2023-2024,18,HOWARD COUNTY,Kindergarten,408
2023-2024,18,HOWARD COUNTY,Grade 1,430
2023-2024,18,HOWARD COUNTY,Grade 2,424
2023-2024,18,HOWARD COUNTY,Grade 3,378
2023-2024,18,HOWARD COUNTY,Grade 4,412
2023-2024,18,HOWARD COUNTY,Grade 5,361
2023-2024,18,HOWARD COUNTY,Grade 6,366
2023-2024,18,HOWARD COUNTY,Grade 7,396
2023-2024,18,HOWARD COUNTY,Grade 8,398
2023-2024,18,HOWARD COUNTY,Grade 9,420
2023-2024,18,HOWARD COUNTY,Grade 10,391
2023-2024,18,HOWARD COUNTY,Grade 11,408
2023-2024,18,HOWARD COUNTY,Grade 12,362
2023-2024,19,HUDSPETH COUNTY,Early Education,3
2023-2024,19,HUDSPETH COUNTY,Pre-kindergarten,27
2023-2024,19,HUDSPETH COUNTY,Kindergarten,36
2023-2024,19,HUDSPETH COUNTY,Grade 1,36
2023-2024,19,HUDSPETH COUNTY,Grade 2,48
2023-2024,19,HUDSPETH COUNTY,Grade 3,37
2023-2024,19,HUDSPETH COUNTY,Grade 4,39
2023-2024,19,HUDSPETH COUNTY,Grade 5,41
2023-2024,19,HUDSPETH COUNTY,Grade 6,35
2023-2024,19,HUDSPETH COUNTY,Grade 7,44
2023-2024,19,HUDSPETH COUNTY,Grade 8,46
2023-2024,19,HUDSPETH COUNTY,Grade 9,48
2023-2024,19,HUDSPETH COUNTY,Grade 10,38
2023-2024,19,HUDSPETH COUNTY,Grade 11,42
2023-2024,19,HUDSPETH COUNTY,Grade 12,39
2023-2024,10,HUNT COUNTY,Early Education,35
2023-2024,10,HUNT COUNTY,Pre-kindergarten,906
2023-2024,10,HUNT COUNTY,Kindergarten,1151
2023-2024,10,HUNT COUNTY,Grade 1,1286
2023-2024,10,HUNT COUNTY,Grade 2,1210
2023-2024,10,HUNT COUNTY,Grade 3,1235
2023-2024,10,HUNT COUNTY,Grade 4,1253
2023-2024,10,HUNT COUNTY,Grade 5,1191
2023-2024,10,HUNT COUNTY,Grade 6,1185
2023-2024,10,HUNT COUNTY,Grade 7,1213
2023-2024,10,HUNT COUNTY,Grade 8,1169
2023-2024,10,HUNT COUNTY,Grade 9,1339
2023-2024,10,HUNT COUNTY,Grade 10,1308
2023-2024,10,HUNT COUNTY,Grade 11,1184
2023-2024,10,HUNT COUNTY,Grade 12,1060
2023-2024,16,HUTCHINSON COUNTY,Early Education,12
2023-2024,16,HUTCHINSON COUNTY,Pre-kindergarten,204
2023-2024,16,HUTCHINSON COUNTY,Kindergarten,241
2023-2024,16,HUTCHINSON COUNTY,Grade 1,249
2023-2024,16,HUTCHINSON COUNTY,Grade 2,269
2023-2024,16,HUTCHINSON COUNTY,Grade 3,275
2023-2024,16,HUTCHINSON COUNTY,Grade 4,269
2023-2024,16,HUTCHINSON COUNTY,Grade 5,258
2023-2024,16,HUTCHINSON COUNTY,Grade 6,307
2023-2024,16,HUTCHINSON COUNTY,Grade 7,242
2023-2024,16,HUTCHINSON COUNTY,Grade 8,270
2023-2024,16,HUTCHINSON COUNTY,Grade 9,294
2023-2024,16,HUTCHINSON COUNTY,Grade 10,294
2023-2024,16,HUTCHINSON COUNTY,Grade 11,295
2023-2024,16,HUTCHINSON COUNTY,Grade 12,261
2023-2024,15,IRION COUNTY,Pre-kindergarten,30
2023-2024,15,IRION COUNTY,Kindergarten,25
2023-2024,15,IRION COUNTY,Grade 1,26
2023-2024,15,IRION COUNTY,Grade 2,20
2023-2024,15,IRION COUNTY,Grade 3,26
2023-2024,15,IRION COUNTY,Grade 4,27
2023-2024,15,IRION COUNTY,Grade 5,23
2023-2024,15,IRION COUNTY,Grade 6,23
2023-2024,15,IRION COUNTY,Grade 7,25
2023-2024,15,IRION COUNTY,Grade 8,25
2023-2024,15,IRION COUNTY,Grade 9,21
2023-2024,15,IRION COUNTY,Grade 10,26
2023-2024,15,IRION COUNTY,Grade 11,19
2023-2024,15,IRION COUNTY,Grade 12,21
2023-2024,9,JACK COUNTY,Early Education,9
2023-2024,9,JACK COUNTY,Pre-kindergarten,62
2023-2024,9,JACK COUNTY,Kindergarten,108
2023-2024,9,JACK COUNTY,Grade 1,105
2023-2024,9,JACK COUNTY,Grade 2,102
2023-2024,9,JACK COUNTY,Grade 3,123
2023-2024,9,JACK COUNTY,Grade 4,112
2023-2024,9,JACK COUNTY,Grade 5,116
2023-2024,9,JACK COUNTY,Grade 6,141
2023-2024,9,JACK COUNTY,Grade 7,140
2023-2024,9,JACK COUNTY,Grade 8,115
2023-2024,9,JACK COUNTY,Grade 9,132
2023-2024,9,JACK COUNTY,Grade 10,122
2023-2024,9,JACK COUNTY,Grade 11,146
2023-2024,9,JACK COUNTY,Grade 12,122
2023-2024,3,JACKSON COUNTY,Early Education,11
2023-2024,3,JACKSON COUNTY,Pre-kindergarten,151
2023-2024,3,JACKSON COUNTY,Kindergarten,243
2023-2024,3,JACKSON COUNTY,Grade 1,260
2023-2024,3,JACKSON COUNTY,Grade 2,242
2023-2024,3,JACKSON COUNTY,Grade 3,255
2023-2024,3,JACKSON COUNTY,Grade 4,246
2023-2024,3,JACKSON COUNTY,Grade 5,258
2023-2024,3,JACKSON COUNTY,Grade 6,234
2023-2024,3,JACKSON COUNTY,Grade 7,238
2023-2024,3,JACKSON COUNTY,Grade 8,286
2023-2024,3,JACKSON COUNTY,Grade 9,256
2023-2024,3,JACKSON COUNTY,Grade 10,281
2023-2024,3,JACKSON COUNTY,Grade 11,253
2023-2024,3,JACKSON COUNTY,Grade 12,228
2023-2024,5,JASPER COUNTY,Early Education,21
2023-2024,5,JASPER COUNTY,Pre-kindergarten,242
2023-2024,5,JASPER COUNTY,Kindergarten,387
2023-2024,5,JASPER COUNTY,Grade 1,431
2023-2024,5,JASPER COUNTY,Grade 2,451
2023-2024,5,JASPER COUNTY,Grade 3,450
2023-2024,5,JASPER COUNTY,Grade 4,377
2023-2024,5,JASPER COUNTY,Grade 5,443
2023-2024,5,JASPER COUNTY,Grade 6,441
2023-2024,5,JASPER COUNTY,Grade 7,429
2023-2024,5,JASPER COUNTY,Grade 8,482
2023-2024,5,JASPER COUNTY,Grade 9,470
2023-2024,5,JASPER COUNTY,Grade 10,460
2023-2024,5,JASPER COUNTY,Grade 11,396
2023-2024,5,JASPER COUNTY,Grade 12,387
2023-2024,18,JEFF DAVIS COUNTY,Early Education,2
2023-2024,18,JEFF DAVIS COUNTY,Pre-kindergarten,38
2023-2024,18,JEFF DAVIS COUNTY,Kindergarten,37
2023-2024,18,JEFF DAVIS COUNTY,Grade 1,18
2023-2024,18,JEFF DAVIS COUNTY,Grade 2,38
2023-2024,18,JEFF DAVIS COUNTY,Grade 3,10
2023-2024,18,JEFF DAVIS COUNTY,Grade 4,9
2023-2024,18,JEFF DAVIS COUNTY,Grade 5,9
2023-2024,18,JEFF DAVIS COUNTY,Grade 6,18
2023-2024,18,JEFF DAVIS COUNTY,Grade 7,20
2023-2024,18,JEFF DAVIS COUNTY,Grade 8,21
2023-2024,18,JEFF DAVIS COUNTY,Grade 9,19
2023-2024,18,JEFF DAVIS COUNTY,Grade 10,16
2023-2024,18,JEFF DAVIS COUNTY,Grade 11,14
2023-2024,18,JEFF DAVIS COUNTY,Grade 12,18
2023-2024,5,JEFFERSON COUNTY,Early Education,404
2023-2024,5,JEFFERSON COUNTY,Pre-kindergarten,2321
2023-2024,5,JEFFERSON COUNTY,Kindergarten,3055
2023-2024,5,JEFFERSON COUNTY,Grade 1,2993
2023-2024,5,JEFFERSON COUNTY,Grade 2,3245
2023-2024,5,JEFFERSON COUNTY,Grade 3,3173
2023-2024,5,JEFFERSON COUNTY,Grade 4,2993
2023-2024,5,JEFFERSON COUNTY,Grade 5,3015
2023-2024,5,JEFFERSON COUNTY,Grade 6,2851
2023-2024,5,JEFFERSON COUNTY,Grade 7,2877
2023-2024,5,JEFFERSON COUNTY,Grade 8,3009
2023-2024,5,JEFFERSON COUNTY,Grade 9,3267
2023-2024,5,JEFFERSON COUNTY,Grade 10,3037
2023-2024,5,JEFFERSON COUNTY,Grade 11,2761
2023-2024,5,JEFFERSON COUNTY,Grade 12,2464
2023-2024,1,JIM HOGG COUNTY,Early Education,7
2023-2024,1,JIM HOGG COUNTY,Pre-kindergarten,30
2023-2024,1,JIM HOGG COUNTY,Kindergarten,67
2023-2024,1,JIM HOGG COUNTY,Grade 1,66
2023-2024,1,JIM HOGG COUNTY,Grade 2,75
2023-2024,1,JIM HOGG COUNTY,Grade 3,67
2023-2024,1,JIM HOGG COUNTY,Grade 4,81
2023-2024,1,JIM HOGG COUNTY,Grade 5,67
2023-2024,1,JIM HOGG COUNTY,Grade 6,81
2023-2024,1,JIM HOGG COUNTY,Grade 7,65
2023-2024,1,JIM HOGG COUNTY,Grade 8,64
2023-2024,1,JIM HOGG COUNTY,Grade 9,91
2023-2024,1,JIM HOGG COUNTY,Grade 10,76
2023-2024,1,JIM HOGG COUNTY,Grade 11,80
2023-2024,1,JIM HOGG COUNTY,Grade 12,83
2023-2024,2,JIM WELLS COUNTY,Early Education,27
2023-2024,2,JIM WELLS COUNTY,Pre-kindergarten,375
2023-2024,2,JIM WELLS COUNTY,Kindergarten,510
2023-2024,2,JIM WELLS COUNTY,Grade 1,493
2023-2024,2,JIM WELLS COUNTY,Grade 2,582
2023-2024,2,JIM WELLS COUNTY,Grade 3,578
2023-2024,2,JIM WELLS COUNTY,Grade 4,586
2023-2024,2,JIM WELLS COUNTY,Grade 5,559
2023-2024,2,JIM WELLS COUNTY,Grade 6,534
2023-2024,2,JIM WELLS COUNTY,Grade 7,550
2023-2024,2,JIM WELLS COUNTY,Grade 8,538
2023-2024,2,JIM WELLS COUNTY,Grade 9,653
2023-2024,2,JIM WELLS COUNTY,Grade 10,592
2023-2024,2,JIM WELLS COUNTY,Grade 11,515
2023-2024,2,JIM WELLS COUNTY,Grade 12,452
2023-2024,11,JOHNSON COUNTY,Early Education,215
2023-2024,11,JOHNSON COUNTY,Pre-kindergarten,1267
2023-2024,11,JOHNSON COUNTY,Kindergarten,2543
