T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2020-2021,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2020-2021,14,JONES COUNTY,Grade 9,197
2020-2021,14,JONES COUNTY,Grade 10,216
2020-2021,14,JONES COUNTY,Grade 11,185
2020-2021,14,JONES COUNTY,Grade 12,178
2020-2021,3,KARNES COUNTY,Early Education,10
2020-2021,20,KARNES COUNTY,Early Education,1
2020-2021,3,KARNES COUNTY,Pre-kindergarten,105
2020-2021,20,KARNES COUNTY,Pre-kindergarten,15
2020-2021,3,KARNES COUNTY,Kindergarten,150
2020-2021,20,KARNES COUNTY,Kindergarten,31
2020-2021,3,KARNES COUNTY,Grade 1,181
2020-2021,20,KARNES COUNTY,Grade 1,40
2020-2021,3,KARNES COUNTY,Grade 2,132
2020-2021,20,KARNES COUNTY,Grade 2,27
2020-2021,3,KARNES COUNTY,Grade 3,145
2020-2021,20,KARNES COUNTY,Grade 3,34
2020-2021,3,KARNES COUNTY,Grade 4,159
2020-2021,20,KARNES COUNTY,Grade 4,22
2020-2021,3,KARNES COUNTY,Grade 5,140
2020-2021,20,KARNES COUNTY,Grade 5,33
2020-2021,3,KARNES COUNTY,Grade 6,169
2020-2021,20,KARNES COUNTY,Grade 6,29
2020-2021,3,KARNES COUNTY,Grade 7,180
2020-2021,20,KARNES COUNTY,Grade 7,31
2020-2021,3,KARNES COUNTY,Grade 8,174
2020-2021,20,KARNES COUNTY,Grade 8,27
2020-2021,3,KARNES COUNTY,Grade 9,217
2020-2021,20,KARNES COUNTY,Grade 9,34
2020-2021,3,KARNES COUNTY,Grade 10,182
2020-2021,20,KARNES COUNTY,Grade 10,24
2020-2021,3,KARNES COUNTY,Grade 11,163
2020-2021,20,KARNES COUNTY,Grade 11,36
2020-2021,3,KARNES COUNTY,Grade 12,162
2020-2021,20,KARNES COUNTY,Grade 12,24
2020-2021,10,KAUFMAN COUNTY,Early Education,140
2020-2021,10,KAUFMAN COUNTY,Pre-kindergarten,980
2020-2021,10,KAUFMAN COUNTY,Kindergarten,2251
2020-2021,10,KAUFMAN COUNTY,Grade 1,2328
2020-2021,10,KAUFMAN COUNTY,Grade 2,2303
2020-2021,10,KAUFMAN COUNTY,Grade 3,2360
2020-2021,10,KAUFMAN COUNTY,Grade 4,2331
2020-2021,10,KAUFMAN COUNTY,Grade 5,2441
2020-2021,10,KAUFMAN COUNTY,Grade 6,2583
2020-2021,10,KAUFMAN COUNTY,Grade 7,2676
2020-2021,10,KAUFMAN COUNTY,Grade 8,2686
2020-2021,10,KAUFMAN COUNTY,Grade 9,2700
2020-2021,10,KAUFMAN COUNTY,Grade 10,2588
2020-2021,10,KAUFMAN COUNTY,Grade 11,2206
2020-2021,10,KAUFMAN COUNTY,Grade 12,2084
2020-2021,13,KENDALL COUNTY,Early Education,2
2020-2021,20,KENDALL COUNTY,Early Education,83
2020-2021,13,KENDALL COUNTY,Pre-kindergarten,58
2020-2021,20,KENDALL COUNTY,Pre-kindergarten,128
2020-2021,13,KENDALL COUNTY,Kindergarten,74
2020-2021,20,KENDALL COUNTY,Kindergarten,578
2020-2021,13,KENDALL COUNTY,Grade 1,68
2020-2021,20,KENDALL COUNTY,Grade 1,680
2020-2021,13,KENDALL COUNTY,Grade 2,57
2020-2021,20,KENDALL COUNTY,Grade 2,628
2020-2021,13,KENDALL COUNTY,Grade 3,78
2020-2021,20,KENDALL COUNTY,Grade 3,707
2020-2021,13,KENDALL COUNTY,Grade 4,69
2020-2021,20,KENDALL COUNTY,Grade 4,656
2020-2021,13,KENDALL COUNTY,Grade 5,78
2020-2021,20,KENDALL COUNTY,Grade 5,726
2020-2021,13,KENDALL COUNTY,Grade 6,74
2020-2021,20,KENDALL COUNTY,Grade 6,817
2020-2021,13,KENDALL COUNTY,Grade 7,93
2020-2021,20,KENDALL COUNTY,Grade 7,791
2020-2021,13,KENDALL COUNTY,Grade 8,89
2020-2021,20,KENDALL COUNTY,Grade 8,768
2020-2021,13,KENDALL COUNTY,Grade 9,80
2020-2021,20,KENDALL COUNTY,Grade 9,820
2020-2021,13,KENDALL COUNTY,Grade 10,90
2020-2021,20,KENDALL COUNTY,Grade 10,849
2020-2021,13,KENDALL COUNTY,Grade 11,73
2020-2021,20,KENDALL COUNTY,Grade 11,796
2020-2021,13,KENDALL COUNTY,Grade 12,81
2020-2021,20,KENDALL COUNTY,Grade 12,672
2020-2021,2,KENEDY COUNTY,Pre-kindergarten,15
2020-2021,2,KENEDY COUNTY,Kindergarten,9
2020-2021,2,KENEDY COUNTY,Grade 1,11
2020-2021,2,KENEDY COUNTY,Grade 2,12
2020-2021,2,KENEDY COUNTY,Grade 3,10
2020-2021,2,KENEDY COUNTY,Grade 4,12
2020-2021,2,KENEDY COUNTY,Grade 5,11
2020-2021,2,KENEDY COUNTY,Grade 6,9
2020-2021,17,KENT COUNTY,Pre-kindergarten,14
2020-2021,17,KENT COUNTY,Kindergarten,10
2020-2021,17,KENT COUNTY,Grade 1,14
2020-2021,17,KENT COUNTY,Grade 2,14
2020-2021,17,KENT COUNTY,Grade 3,13
2020-2021,17,KENT COUNTY,Grade 4,16
2020-2021,17,KENT COUNTY,Grade 5,10
2020-2021,17,KENT COUNTY,Grade 6,12
2020-2021,17,KENT COUNTY,Grade 7,15
2020-2021,17,KENT COUNTY,Grade 8,11
2020-2021,17,KENT COUNTY,Grade 9,13
2020-2021,17,KENT COUNTY,Grade 10,12
2020-2021,17,KENT COUNTY,Grade 11,10
2020-2021,17,KENT COUNTY,Grade 12,12
2020-2021,20,KERR COUNTY,Early Education,21
2020-2021,20,KERR COUNTY,Pre-kindergarten,261
2020-2021,20,KERR COUNTY,Kindergarten,491
2020-2021,20,KERR COUNTY,Grade 1,510
2020-2021,20,KERR COUNTY,Grade 2,480
2020-2021,20,KERR COUNTY,Grade 3,450
2020-2021,20,KERR COUNTY,Grade 4,465
2020-2021,20,KERR COUNTY,Grade 5,498
2020-2021,20,KERR COUNTY,Grade 6,467
2020-2021,20,KERR COUNTY,Grade 7,526
2020-2021,20,KERR COUNTY,Grade 8,526
2020-2021,20,KERR COUNTY,Grade 9,568
2020-2021,20,KERR COUNTY,Grade 10,504
2020-2021,20,KERR COUNTY,Grade 11,438
2020-2021,20,KERR COUNTY,Grade 12,418
2020-2021,15,KIMBLE COUNTY,Pre-kindergarten,40
2020-2021,15,KIMBLE COUNTY,Kindergarten,51
2020-2021,15,KIMBLE COUNTY,Grade 1,46
2020-2021,15,KIMBLE COUNTY,Grade 2,34
2020-2021,15,KIMBLE COUNTY,Grade 3,37
2020-2021,15,KIMBLE COUNTY,Grade 4,39
2020-2021,15,KIMBLE COUNTY,Grade 5,40
2020-2021,15,KIMBLE COUNTY,Grade 6,50
2020-2021,15,KIMBLE COUNTY,Grade 7,46
2020-2021,15,KIMBLE COUNTY,Grade 8,55
2020-2021,15,KIMBLE COUNTY,Grade 9,32
2020-2021,15,KIMBLE COUNTY,Grade 10,47
2020-2021,15,KIMBLE COUNTY,Grade 11,48
2020-2021,15,KIMBLE COUNTY,Grade 12,34
2020-2021,17,KING COUNTY,Pre-kindergarten,10
2020-2021,17,KING COUNTY,Kindergarten,11
2020-2021,17,KING COUNTY,Grade 1,8
2020-2021,17,KING COUNTY,Grade 2,5
2020-2021,17,KING COUNTY,Grade 3,12
2020-2021,17,KING COUNTY,Grade 4,16
2020-2021,17,KING COUNTY,Grade 5,7
2020-2021,17,KING COUNTY,Grade 6,11
2020-2021,17,KING COUNTY,Grade 7,10
2020-2021,17,KING COUNTY,Grade 8,6
2020-2021,17,KING COUNTY,Grade 9,8
2020-2021,17,KING COUNTY,Grade 10,7
2020-2021,17,KING COUNTY,Grade 11,9
2020-2021,17,KING COUNTY,Grade 12,7
2020-2021,20,KINNEY COUNTY,Pre-kindergarten,20
2020-2021,20,KINNEY COUNTY,Kindergarten,45
2020-2021,20,KINNEY COUNTY,Grade 1,39
2020-2021,20,KINNEY COUNTY,Grade 2,31
2020-2021,20,KINNEY COUNTY,Grade 3,36
2020-2021,20,KINNEY COUNTY,Grade 4,30
2020-2021,20,KINNEY COUNTY,Grade 5,39
2020-2021,20,KINNEY COUNTY,Grade 6,44
2020-2021,20,KINNEY COUNTY,Grade 7,43
2020-2021,20,KINNEY COUNTY,Grade 8,35
2020-2021,20,KINNEY COUNTY,Grade 9,49
2020-2021,20,KINNEY COUNTY,Grade 10,32
2020-2021,20,KINNEY COUNTY,Grade 11,38
2020-2021,20,KINNEY COUNTY,Grade 12,38
2020-2021,2,KLEBERG COUNTY,Early Education,7
2020-2021,2,KLEBERG COUNTY,Pre-kindergarten,230
2020-2021,2,KLEBERG COUNTY,Kindergarten,323
2020-2021,2,KLEBERG COUNTY,Grade 1,354
2020-2021,2,KLEBERG COUNTY,Grade 2,349
2020-2021,2,KLEBERG COUNTY,Grade 3,339
2020-2021,2,KLEBERG COUNTY,Grade 4,298
2020-2021,2,KLEBERG COUNTY,Grade 5,330
2020-2021,2,KLEBERG COUNTY,Grade 6,367
2020-2021,2,KLEBERG COUNTY,Grade 7,365
2020-2021,2,KLEBERG COUNTY,Grade 8,341
2020-2021,2,KLEBERG COUNTY,Grade 9,440
2020-2021,2,KLEBERG COUNTY,Grade 10,351
2020-2021,2,KLEBERG COUNTY,Grade 11,327
2020-2021,2,KLEBERG COUNTY,Grade 12,308
2020-2021,9,KNOX COUNTY,Early Education,19
2020-2021,9,KNOX COUNTY,Pre-kindergarten,62
2020-2021,9,KNOX COUNTY,Kindergarten,55
2020-2021,9,KNOX COUNTY,Grade 1,48
2020-2021,9,KNOX COUNTY,Grade 2,49
2020-2021,9,KNOX COUNTY,Grade 3,60
2020-2021,9,KNOX COUNTY,Grade 4,50
2020-2021,9,KNOX COUNTY,Grade 5,63
2020-2021,9,KNOX COUNTY,Grade 6,58
2020-2021,9,KNOX COUNTY,Grade 7,62
2020-2021,9,KNOX COUNTY,Grade 8,61
2020-2021,9,KNOX COUNTY,Grade 9,40
2020-2021,9,KNOX COUNTY,Grade 10,54
2020-2021,9,KNOX COUNTY,Grade 11,40
2020-2021,9,KNOX COUNTY,Grade 12,45
2020-2021,20,LA SALLE COUNTY,Early Education,1
2020-2021,20,LA SALLE COUNTY,Pre-kindergarten,62
2020-2021,20,LA SALLE COUNTY,Kindergarten,83
2020-2021,20,LA SALLE COUNTY,Grade 1,90
2020-2021,20,LA SALLE COUNTY,Grade 2,92
2020-2021,20,LA SALLE COUNTY,Grade 3,88
2020-2021,20,LA SALLE COUNTY,Grade 4,81
2020-2021,20,LA SALLE COUNTY,Grade 5,102
2020-2021,20,LA SALLE COUNTY,Grade 6,104
2020-2021,20,LA SALLE COUNTY,Grade 7,85
2020-2021,20,LA SALLE COUNTY,Grade 8,102
2020-2021,20,LA SALLE COUNTY,Grade 9,101
2020-2021,20,LA SALLE COUNTY,Grade 10,95
2020-2021,20,LA SALLE COUNTY,Grade 11,99
2020-2021,20,LA SALLE COUNTY,Grade 12,80
2020-2021,8,LAMAR COUNTY,Early Education,17
2020-2021,8,LAMAR COUNTY,Pre-kindergarten,428
2020-2021,8,LAMAR COUNTY,Kindergarten,626
2020-2021,8,LAMAR COUNTY,Grade 1,677
2020-2021,8,LAMAR COUNTY,Grade 2,610
2020-2021,8,LAMAR COUNTY,Grade 3,625
2020-2021,8,LAMAR COUNTY,Grade 4,594
2020-2021,8,LAMAR COUNTY,Grade 5,614
2020-2021,8,LAMAR COUNTY,Grade 6,587
2020-2021,8,LAMAR COUNTY,Grade 7,631
2020-2021,8,LAMAR COUNTY,Grade 8,643
2020-2021,8,LAMAR COUNTY,Grade 9,621
2020-2021,8,LAMAR COUNTY,Grade 10,610
2020-2021,8,LAMAR COUNTY,Grade 11,551
2020-2021,8,LAMAR COUNTY,Grade 12,482
2020-2021,17,LAMB COUNTY,Early Education,9
2020-2021,17,LAMB COUNTY,Pre-kindergarten,155
2020-2021,17,LAMB COUNTY,Kindergarten,185
2020-2021,17,LAMB COUNTY,Grade 1,167
2020-2021,17,LAMB COUNTY,Grade 2,217
2020-2021,17,LAMB COUNTY,Grade 3,214
2020-2021,17,LAMB COUNTY,Grade 4,186
2020-2021,17,LAMB COUNTY,Grade 5,216
2020-2021,17,LAMB COUNTY,Grade 6,217
2020-2021,17,LAMB COUNTY,Grade 7,218
2020-2021,17,LAMB COUNTY,Grade 8,204
2020-2021,17,LAMB COUNTY,Grade 9,228
2020-2021,17,LAMB COUNTY,Grade 10,186
2020-2021,17,LAMB COUNTY,Grade 11,189
2020-2021,17,LAMB COUNTY,Grade 12,192
2020-2021,12,LAMPASAS COUNTY,Early Education,21
2020-2021,12,LAMPASAS COUNTY,Pre-kindergarten,128
2020-2021,12,LAMPASAS COUNTY,Kindergarten,279
2020-2021,12,LAMPASAS COUNTY,Grade 1,258
2020-2021,12,LAMPASAS COUNTY,Grade 2,266
2020-2021,12,LAMPASAS COUNTY,Grade 3,269
2020-2021,12,LAMPASAS COUNTY,Grade 4,271
2020-2021,12,LAMPASAS COUNTY,Grade 5,282
2020-2021,12,LAMPASAS COUNTY,Grade 6,255
2020-2021,12,LAMPASAS COUNTY,Grade 7,325
2020-2021,12,LAMPASAS COUNTY,Grade 8,264
2020-2021,12,LAMPASAS COUNTY,Grade 9,296
2020-2021,12,LAMPASAS COUNTY,Grade 10,290
2020-2021,12,LAMPASAS COUNTY,Grade 11,265
2020-2021,12,LAMPASAS COUNTY,Grade 12,263
2020-2021,3,LAVACA COUNTY,Early Education,16
2020-2021,3,LAVACA COUNTY,Pre-kindergarten,119
2020-2021,3,LAVACA COUNTY,Kindergarten,179
2020-2021,3,LAVACA COUNTY,Grade 1,185
2020-2021,3,LAVACA COUNTY,Grade 2,168
2020-2021,3,LAVACA COUNTY,Grade 3,166
2020-2021,3,LAVACA COUNTY,Grade 4,152
2020-2021,3,LAVACA COUNTY,Grade 5,183
2020-2021,3,LAVACA COUNTY,Grade 6,180
2020-2021,3,LAVACA COUNTY,Grade 7,211
2020-2021,3,LAVACA COUNTY,Grade 8,210
2020-2021,3,LAVACA COUNTY,Grade 9,184
2020-2021,3,LAVACA COUNTY,Grade 10,156
2020-2021,3,LAVACA COUNTY,Grade 11,145
2020-2021,3,LAVACA COUNTY,Grade 12,177
2020-2021,13,LEE COUNTY,Early Education,14
2020-2021,13,LEE COUNTY,Pre-kindergarten,123
2020-2021,13,LEE COUNTY,Kindergarten,205
2020-2021,13,LEE COUNTY,Grade 1,220
2020-2021,13,LEE COUNTY,Grade 2,204
2020-2021,13,LEE COUNTY,Grade 3,191
2020-2021,13,LEE COUNTY,Grade 4,189
2020-2021,13,LEE COUNTY,Grade 5,218
2020-2021,13,LEE COUNTY,Grade 6,259
2020-2021,13,LEE COUNTY,Grade 7,257
2020-2021,13,LEE COUNTY,Grade 8,256
2020-2021,13,LEE COUNTY,Grade 9,255
2020-2021,13,LEE COUNTY,Grade 10,259
2020-2021,13,LEE COUNTY,Grade 11,259
2020-2021,13,LEE COUNTY,Grade 12,224
2020-2021,6,LEON COUNTY,Early Education,22
2020-2021,6,LEON COUNTY,Pre-kindergarten,156
2020-2021,6,LEON COUNTY,Kindergarten,230
2020-2021,6,LEON COUNTY,Grade 1,223
2020-2021,6,LEON COUNTY,Grade 2,204
2020-2021,6,LEON COUNTY,Grade 3,227
2020-2021,6,LEON COUNTY,Grade 4,194
2020-2021,6,LEON COUNTY,Grade 5,234
2020-2021,6,LEON COUNTY,Grade 6,234
2020-2021,6,LEON COUNTY,Grade 7,232
2020-2021,6,LEON COUNTY,Grade 8,217
2020-2021,6,LEON COUNTY,Grade 9,249
2020-2021,6,LEON COUNTY,Grade 10,246
2020-2021,6,LEON COUNTY,Grade 11,239
2020-2021,6,LEON COUNTY,Grade 12,208
2020-2021,4,LIBERTY COUNTY,Early Education,77
2020-2021,5,LIBERTY COUNTY,Early Education,10
2020-2021,4,LIBERTY COUNTY,Pre-kindergarten,613
2020-2021,5,LIBERTY COUNTY,Pre-kindergarten,101
2020-2021,4,LIBERTY COUNTY,Kindergarten,1241
2020-2021,5,LIBERTY COUNTY,Kindergarten,197
2020-2021,4,LIBERTY COUNTY,Grade 1,1318
2020-2021,5,LIBERTY COUNTY,Grade 1,211
2020-2021,4,LIBERTY COUNTY,Grade 2,1299
2020-2021,5,LIBERTY COUNTY,Grade 2,219
2020-2021,4,LIBERTY COUNTY,Grade 3,1266
2020-2021,5,LIBERTY COUNTY,Grade 3,175
2020-2021,4,LIBERTY COUNTY,Grade 4,1322
2020-2021,5,LIBERTY COUNTY,Grade 4,193
2020-2021,4,LIBERTY COUNTY,Grade 5,1354
2020-2021,5,LIBERTY COUNTY,Grade 5,193
2020-2021,4,LIBERTY COUNTY,Grade 6,1472
2020-2021,5,LIBERTY COUNTY,Grade 6,211
2020-2021,4,LIBERTY COUNTY,Grade 7,1461
2020-2021,5,LIBERTY COUNTY,Grade 7,212
2020-2021,4,LIBERTY COUNTY,Grade 8,1435
2020-2021,5,LIBERTY COUNTY,Grade 8,197
2020-2021,4,LIBERTY COUNTY,Grade 9,1333
2020-2021,5,LIBERTY COUNTY,Grade 9,213
2020-2021,4,LIBERTY COUNTY,Grade 10,1232
2020-2021,5,LIBERTY COUNTY,Grade 10,219
2020-2021,4,LIBERTY COUNTY,Grade 11,1128
2020-2021,5,LIBERTY COUNTY,Grade 11,175
2020-2021,4,LIBERTY COUNTY,Grade 12,965
2020-2021,5,LIBERTY COUNTY,Grade 12,162
2020-2021,12,LIMESTONE COUNTY,Early Education,12
2020-2021,12,LIMESTONE COUNTY,Pre-kindergarten,160
2020-2021,12,LIMESTONE COUNTY,Kindergarten,243
2020-2021,12,LIMESTONE COUNTY,Grade 1,288
2020-2021,12,LIMESTONE COUNTY,Grade 2,266
2020-2021,12,LIMESTONE COUNTY,Grade 3,266
2020-2021,12,LIMESTONE COUNTY,Grade 4,254
2020-2021,12,LIMESTONE COUNTY,Grade 5,280
2020-2021,12,LIMESTONE COUNTY,Grade 6,301
2020-2021,12,LIMESTONE COUNTY,Grade 7,293
2020-2021,12,LIMESTONE COUNTY,Grade 8,246
2020-2021,12,LIMESTONE COUNTY,Grade 9,282
2020-2021,12,LIMESTONE COUNTY,Grade 10,276
2020-2021,12,LIMESTONE COUNTY,Grade 11,246
2020-2021,12,LIMESTONE COUNTY,Grade 12,262
2020-2021,16,LIPSCOMB COUNTY,Pre-kindergarten,41
2020-2021,16,LIPSCOMB COUNTY,Kindergarten,42
2020-2021,16,LIPSCOMB COUNTY,Grade 1,55
2020-2021,16,LIPSCOMB COUNTY,Grade 2,54
2020-2021,16,LIPSCOMB COUNTY,Grade 3,41
2020-2021,16,LIPSCOMB COUNTY,Grade 4,48
2020-2021,16,LIPSCOMB COUNTY,Grade 5,56
2020-2021,16,LIPSCOMB COUNTY,Grade 6,50
2020-2021,16,LIPSCOMB COUNTY,Grade 7,49
2020-2021,16,LIPSCOMB COUNTY,Grade 8,52
2020-2021,16,LIPSCOMB COUNTY,Grade 9,43
2020-2021,16,LIPSCOMB COUNTY,Grade 10,58
2020-2021,16,LIPSCOMB COUNTY,Grade 11,53
2020-2021,16,LIPSCOMB COUNTY,Grade 12,29
2020-2021,2,LIVE OAK COUNTY,Early Education,7
2020-2021,2,LIVE OAK COUNTY,Pre-kindergarten,88
2020-2021,2,LIVE OAK COUNTY,Kindergarten,108
2020-2021,2,LIVE OAK COUNTY,Grade 1,124
2020-2021,2,LIVE OAK COUNTY,Grade 2,112
2020-2021,2,LIVE OAK COUNTY,Grade 3,107
2020-2021,2,LIVE OAK COUNTY,Grade 4,126
2020-2021,2,LIVE OAK COUNTY,Grade 5,107
2020-2021,2,LIVE OAK COUNTY,Grade 6,118
2020-2021,2,LIVE OAK COUNTY,Grade 7,138
2020-2021,2,LIVE OAK COUNTY,Grade 8,105
2020-2021,2,LIVE OAK COUNTY,Grade 9,119
2020-2021,2,LIVE OAK COUNTY,Grade 10,120
2020-2021,2,LIVE OAK COUNTY,Grade 11,112
2020-2021,2,LIVE OAK COUNTY,Grade 12,112
2020-2021,13,LLANO COUNTY,Early Education,8
2020-2021,13,LLANO COUNTY,Pre-kindergarten,64
2020-2021,13,LLANO COUNTY,Kindergarten,136
2020-2021,13,LLANO COUNTY,Grade 1,133
2020-2021,13,LLANO COUNTY,Grade 2,111
2020-2021,13,LLANO COUNTY,Grade 3,121
2020-2021,13,LLANO COUNTY,Grade 4,122
2020-2021,13,LLANO COUNTY,Grade 5,125
2020-2021,13,LLANO COUNTY,Grade 6,139
2020-2021,13,LLANO COUNTY,Grade 7,135
2020-2021,13,LLANO COUNTY,Grade 8,127
2020-2021,13,LLANO COUNTY,Grade 9,157
2020-2021,13,LLANO COUNTY,Grade 10,151
2020-2021,13,LLANO COUNTY,Grade 11,107
2020-2021,13,LLANO COUNTY,Grade 12,95
2020-2021,17,LUBBOCK COUNTY,Early Education,198
2020-2021,17,LUBBOCK COUNTY,Pre-kindergarten,1899
2020-2021,17,LUBBOCK COUNTY,Kindergarten,3666
2020-2021,17,LUBBOCK COUNTY,Grade 1,3812
2020-2021,17,LUBBOCK COUNTY,Grade 2,3627
2020-2021,17,LUBBOCK COUNTY,Grade 3,3556
2020-2021,17,LUBBOCK COUNTY,Grade 4,3640
2020-2021,17,LUBBOCK COUNTY,Grade 5,3886
2020-2021,17,LUBBOCK COUNTY,Grade 6,3909
2020-2021,17,LUBBOCK COUNTY,Grade 7,3970
2020-2021,17,LUBBOCK COUNTY,Grade 8,4048
2020-2021,17,LUBBOCK COUNTY,Grade 9,3691
2020-2021,17,LUBBOCK COUNTY,Grade 10,3712
2020-2021,17,LUBBOCK COUNTY,Grade 11,3378
2020-2021,17,LUBBOCK COUNTY,Grade 12,3282
2020-2021,17,LYNN COUNTY,Early Education,2
2020-2021,17,LYNN COUNTY,Pre-kindergarten,96
2020-2021,17,LYNN COUNTY,Kindergarten,110
2020-2021,17,LYNN COUNTY,Grade 1,125
2020-2021,17,LYNN COUNTY,Grade 2,115
2020-2021,17,LYNN COUNTY,Grade 3,124
2020-2021,17,LYNN COUNTY,Grade 4,101
2020-2021,17,LYNN COUNTY,Grade 5,113
2020-2021,17,LYNN COUNTY,Grade 6,132
2020-2021,17,LYNN COUNTY,Grade 7,117
2020-2021,17,LYNN COUNTY,Grade 8,159
2020-2021,17,LYNN COUNTY,Grade 9,112
2020-2021,17,LYNN COUNTY,Grade 10,108
2020-2021,17,LYNN COUNTY,Grade 11,94
2020-2021,17,LYNN COUNTY,Grade 12,97
2020-2021,6,MADISON COUNTY,Early Education,8
2020-2021,6,MADISON COUNTY,Pre-kindergarten,135
2020-2021,6,MADISON COUNTY,Kindergarten,204
2020-2021,6,MADISON COUNTY,Grade 1,183
2020-2021,6,MADISON COUNTY,Grade 2,211
2020-2021,6,MADISON COUNTY,Grade 3,180
2020-2021,6,MADISON COUNTY,Grade 4,177
2020-2021,6,MADISON COUNTY,Grade 5,182
2020-2021,6,MADISON COUNTY,Grade 6,201
2020-2021,6,MADISON COUNTY,Grade 7,193
2020-2021,6,MADISON COUNTY,Grade 8,192
2020-2021,6,MADISON COUNTY,Grade 9,201
2020-2021,6,MADISON COUNTY,Grade 10,201
2020-2021,6,MADISON COUNTY,Grade 11,156
2020-2021,6,MADISON COUNTY,Grade 12,170
2020-2021,8,MARION COUNTY,Pre-kindergarten,63
2020-2021,8,MARION COUNTY,Kindergarten,77
2020-2021,8,MARION COUNTY,Grade 1,65
2020-2021,8,MARION COUNTY,Grade 2,86
2020-2021,8,MARION COUNTY,Grade 3,87
2020-2021,8,MARION COUNTY,Grade 4,79
2020-2021,8,MARION COUNTY,Grade 5,104
2020-2021,8,MARION COUNTY,Grade 6,96
2020-2021,8,MARION COUNTY,Grade 7,100
2020-2021,8,MARION COUNTY,Grade 8,105
2020-2021,8,MARION COUNTY,Grade 9,93
2020-2021,8,MARION COUNTY,Grade 10,108
2020-2021,8,MARION COUNTY,Grade 11,84
2020-2021,8,MARION COUNTY,Grade 12,80
2020-2021,18,MARTIN COUNTY,Early Education,6
2020-2021,18,MARTIN COUNTY,Pre-kindergarten,40
2020-2021,18,MARTIN COUNTY,Kindergarten,98
2020-2021,18,MARTIN COUNTY,Grade 1,105
2020-2021,18,MARTIN COUNTY,Grade 2,100
2020-2021,18,MARTIN COUNTY,Grade 3,93
2020-2021,18,MARTIN COUNTY,Grade 4,96
2020-2021,18,MARTIN COUNTY,Grade 5,96
2020-2021,18,MARTIN COUNTY,Grade 6,116
2020-2021,18,MARTIN COUNTY,Grade 7,106
2020-2021,18,MARTIN COUNTY,Grade 8,101
2020-2021,18,MARTIN COUNTY,Grade 9,84
2020-2021,18,MARTIN COUNTY,Grade 10,99
2020-2021,18,MARTIN COUNTY,Grade 11,79
2020-2021,18,MARTIN COUNTY,Grade 12,61
2020-2021,15,MASON COUNTY,Early Education,1
2020-2021,15,MASON COUNTY,Pre-kindergarten,36
2020-2021,15,MASON COUNTY,Kindergarten,52
2020-2021,15,MASON COUNTY,Grade 1,58
2020-2021,15,MASON COUNTY,Grade 2,43
2020-2021,15,MASON COUNTY,Grade 3,54
2020-2021,15,MASON COUNTY,Grade 4,53
2020-2021,15,MASON COUNTY,Grade 5,36
2020-2021,15,MASON COUNTY,Grade 6,52
2020-2021,15,MASON COUNTY,Grade 7,58
2020-2021,15,MASON COUNTY,Grade 8,45
2020-2021,15,MASON COUNTY,Grade 9,62
2020-2021,15,MASON COUNTY,Grade 10,63
2020-2021,15,MASON COUNTY,Grade 11,60
2020-2021,15,MASON COUNTY,Grade 12,43
2020-2021,3,MATAGORDA COUNTY,Early Education,35
2020-2021,3,MATAGORDA COUNTY,Pre-kindergarten,297
2020-2021,3,MATAGORDA COUNTY,Kindergarten,473
2020-2021,3,MATAGORDA COUNTY,Grade 1,526
2020-2021,3,MATAGORDA COUNTY,Grade 2,495
2020-2021,3,MATAGORDA COUNTY,Grade 3,500
2020-2021,3,MATAGORDA COUNTY,Grade 4,507
2020-2021,3,MATAGORDA COUNTY,Grade 5,513
2020-2021,3,MATAGORDA COUNTY,Grade 6,553
2020-2021,3,MATAGORDA COUNTY,Grade 7,588
2020-2021,3,MATAGORDA COUNTY,Grade 8,540
2020-2021,3,MATAGORDA COUNTY,Grade 9,517
2020-2021,3,MATAGORDA COUNTY,Grade 10,513
2020-2021,3,MATAGORDA COUNTY,Grade 11,429
2020-2021,3,MATAGORDA COUNTY,Grade 12,483
2020-2021,20,MAVERICK COUNTY,Early Education,46
2020-2021,20,MAVERICK COUNTY,Pre-kindergarten,427
2020-2021,20,MAVERICK COUNTY,Kindergarten,1011
2020-2021,20,MAVERICK COUNTY,Grade 1,982
2020-2021,20,MAVERICK COUNTY,Grade 2,1063
2020-2021,20,MAVERICK COUNTY,Grade 3,988
2020-2021,20,MAVERICK COUNTY,Grade 4,930
2020-2021,20,MAVERICK COUNTY,Grade 5,978
2020-2021,20,MAVERICK COUNTY,Grade 6,1017
2020-2021,20,MAVERICK COUNTY,Grade 7,1095
2020-2021,20,MAVERICK COUNTY,Grade 8,1135
2020-2021,20,MAVERICK COUNTY,Grade 9,1209
2020-2021,20,MAVERICK COUNTY,Grade 10,1167
2020-2021,20,MAVERICK COUNTY,Grade 11,1078
2020-2021,20,MAVERICK COUNTY,Grade 12,902
2020-2021,15,MCCULLOCH COUNTY,Early Education,8
2020-2021,15,MCCULLOCH COUNTY,Pre-kindergarten,60
2020-2021,15,MCCULLOCH COUNTY,Kindergarten,87
2020-2021,15,MCCULLOCH COUNTY,Grade 1,72
2020-2021,15,MCCULLOCH COUNTY,Grade 2,88
2020-2021,15,MCCULLOCH COUNTY,Grade 3,107
