T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2025-2026,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2025-2026,17,DICKENS COUNTY,Grade 10,19
2025-2026,17,DICKENS COUNTY,Grade 11,18
2025-2026,17,DICKENS COUNTY,Grade 12,19
2025-2026,20,DIMMIT COUNTY,Early Education,20
2025-2026,20,DIMMIT COUNTY,Pre-kindergarten,79
2025-2026,20,DIMMIT COUNTY,Kindergarten,115
2025-2026,20,DIMMIT COUNTY,Grade 1,125
2025-2026,20,DIMMIT COUNTY,Grade 2,109
2025-2026,20,DIMMIT COUNTY,Grade 3,123
2025-2026,20,DIMMIT COUNTY,Grade 4,134
2025-2026,20,DIMMIT COUNTY,Grade 5,124
2025-2026,20,DIMMIT COUNTY,Grade 6,162
2025-2026,20,DIMMIT COUNTY,Grade 7,151
2025-2026,20,DIMMIT COUNTY,Grade 8,140
2025-2026,20,DIMMIT COUNTY,Grade 9,145
2025-2026,20,DIMMIT COUNTY,Grade 10,117
2025-2026,20,DIMMIT COUNTY,Grade 11,135
2025-2026,20,DIMMIT COUNTY,Grade 12,138
2025-2026,16,DONLEY COUNTY,Early Education,1
2025-2026,16,DONLEY COUNTY,Pre-kindergarten,41
2025-2026,16,DONLEY COUNTY,Kindergarten,36
2025-2026,16,DONLEY COUNTY,Grade 1,30
2025-2026,16,DONLEY COUNTY,Grade 2,42
2025-2026,16,DONLEY COUNTY,Grade 3,36
2025-2026,16,DONLEY COUNTY,Grade 4,37
2025-2026,16,DONLEY COUNTY,Grade 5,31
2025-2026,16,DONLEY COUNTY,Grade 6,36
2025-2026,16,DONLEY COUNTY,Grade 7,30
2025-2026,16,DONLEY COUNTY,Grade 8,31
2025-2026,16,DONLEY COUNTY,Grade 9,29
2025-2026,16,DONLEY COUNTY,Grade 10,38
2025-2026,16,DONLEY COUNTY,Grade 11,32
2025-2026,16,DONLEY COUNTY,Grade 12,38
2025-2026,2,DUVAL COUNTY,Early Education,12
2025-2026,2,DUVAL COUNTY,Pre-kindergarten,365
2025-2026,2,DUVAL COUNTY,Kindergarten,113
2025-2026,2,DUVAL COUNTY,Grade 1,156
2025-2026,2,DUVAL COUNTY,Grade 2,137
2025-2026,2,DUVAL COUNTY,Grade 3,162
2025-2026,2,DUVAL COUNTY,Grade 4,162
2025-2026,2,DUVAL COUNTY,Grade 5,176
2025-2026,2,DUVAL COUNTY,Grade 6,180
2025-2026,2,DUVAL COUNTY,Grade 7,138
2025-2026,2,DUVAL COUNTY,Grade 8,179
2025-2026,2,DUVAL COUNTY,Grade 9,180
2025-2026,2,DUVAL COUNTY,Grade 10,171
2025-2026,2,DUVAL COUNTY,Grade 11,183
2025-2026,2,DUVAL COUNTY,Grade 12,149
2025-2026,14,EASTLAND COUNTY,Early Education,18
2025-2026,14,EASTLAND COUNTY,Pre-kindergarten,124
2025-2026,14,EASTLAND COUNTY,Kindergarten,185
2025-2026,14,EASTLAND COUNTY,Grade 1,192
2025-2026,14,EASTLAND COUNTY,Grade 2,167
2025-2026,14,EASTLAND COUNTY,Grade 3,192
2025-2026,14,EASTLAND COUNTY,Grade 4,174
2025-2026,14,EASTLAND COUNTY,Grade 5,184
2025-2026,14,EASTLAND COUNTY,Grade 6,185
2025-2026,14,EASTLAND COUNTY,Grade 7,180
2025-2026,14,EASTLAND COUNTY,Grade 8,158
2025-2026,14,EASTLAND COUNTY,Grade 9,167
2025-2026,14,EASTLAND COUNTY,Grade 10,193
2025-2026,14,EASTLAND COUNTY,Grade 11,163
2025-2026,14,EASTLAND COUNTY,Grade 12,161
2025-2026,18,ECTOR COUNTY,Early Education,128
2025-2026,18,ECTOR COUNTY,Pre-kindergarten,1635
2025-2026,18,ECTOR COUNTY,Kindergarten,2292
2025-2026,18,ECTOR COUNTY,Grade 1,2520
2025-2026,18,ECTOR COUNTY,Grade 2,2530
2025-2026,18,ECTOR COUNTY,Grade 3,2481
2025-2026,18,ECTOR COUNTY,Grade 4,2594
2025-2026,18,ECTOR COUNTY,Grade 5,2672
2025-2026,18,ECTOR COUNTY,Grade 6,2413
2025-2026,18,ECTOR COUNTY,Grade 7,2457
2025-2026,18,ECTOR COUNTY,Grade 8,2456
2025-2026,18,ECTOR COUNTY,Grade 9,2576
2025-2026,18,ECTOR COUNTY,Grade 10,2421
2025-2026,18,ECTOR COUNTY,Grade 11,2369
2025-2026,18,ECTOR COUNTY,Grade 12,2111
2025-2026,15,EDWARDS COUNTY,Early Education,4
2025-2026,15,EDWARDS COUNTY,Pre-kindergarten,16
2025-2026,15,EDWARDS COUNTY,Kindergarten,16
2025-2026,15,EDWARDS COUNTY,Grade 1,29
2025-2026,15,EDWARDS COUNTY,Grade 2,32
2025-2026,15,EDWARDS COUNTY,Grade 3,30
2025-2026,15,EDWARDS COUNTY,Grade 4,29
2025-2026,15,EDWARDS COUNTY,Grade 5,27
2025-2026,15,EDWARDS COUNTY,Grade 6,31
2025-2026,15,EDWARDS COUNTY,Grade 7,31
2025-2026,15,EDWARDS COUNTY,Grade 8,40
2025-2026,15,EDWARDS COUNTY,Grade 9,33
2025-2026,15,EDWARDS COUNTY,Grade 10,29
2025-2026,15,EDWARDS COUNTY,Grade 11,29
2025-2026,15,EDWARDS COUNTY,Grade 12,27
2025-2026,19,EL PASO COUNTY,Early Education,562
2025-2026,19,EL PASO COUNTY,Pre-kindergarten,8141
2025-2026,19,EL PASO COUNTY,Kindergarten,9275
2025-2026,19,EL PASO COUNTY,Grade 1,9827
2025-2026,19,EL PASO COUNTY,Grade 2,9911
2025-2026,19,EL PASO COUNTY,Grade 3,10323
2025-2026,19,EL PASO COUNTY,Grade 4,10890
2025-2026,19,EL PASO COUNTY,Grade 5,11119
2025-2026,19,EL PASO COUNTY,Grade 6,11090
2025-2026,19,EL PASO COUNTY,Grade 7,11452
2025-2026,19,EL PASO COUNTY,Grade 8,11867
2025-2026,19,EL PASO COUNTY,Grade 9,14038
2025-2026,19,EL PASO COUNTY,Grade 10,13143
2025-2026,19,EL PASO COUNTY,Grade 11,12573
2025-2026,19,EL PASO COUNTY,Grade 12,12517
2025-2026,10,ELLIS COUNTY,Early Education,377
2025-2026,10,ELLIS COUNTY,Pre-kindergarten,1575
2025-2026,10,ELLIS COUNTY,Kindergarten,2905
2025-2026,10,ELLIS COUNTY,Grade 1,3043
2025-2026,10,ELLIS COUNTY,Grade 2,3070
2025-2026,10,ELLIS COUNTY,Grade 3,3373
2025-2026,10,ELLIS COUNTY,Grade 4,3309
2025-2026,10,ELLIS COUNTY,Grade 5,3410
2025-2026,10,ELLIS COUNTY,Grade 6,3481
2025-2026,10,ELLIS COUNTY,Grade 7,3498
2025-2026,10,ELLIS COUNTY,Grade 8,3503
2025-2026,10,ELLIS COUNTY,Grade 9,3701
2025-2026,10,ELLIS COUNTY,Grade 10,3676
2025-2026,10,ELLIS COUNTY,Grade 11,3426
2025-2026,10,ELLIS COUNTY,Grade 12,3336
2025-2026,11,ERATH COUNTY,Early Education,35
2025-2026,11,ERATH COUNTY,Pre-kindergarten,270
2025-2026,11,ERATH COUNTY,Kindergarten,399
2025-2026,11,ERATH COUNTY,Grade 1,469
2025-2026,11,ERATH COUNTY,Grade 2,428
2025-2026,11,ERATH COUNTY,Grade 3,424
2025-2026,11,ERATH COUNTY,Grade 4,401
2025-2026,11,ERATH COUNTY,Grade 5,422
2025-2026,11,ERATH COUNTY,Grade 6,556
2025-2026,11,ERATH COUNTY,Grade 7,549
2025-2026,11,ERATH COUNTY,Grade 8,606
2025-2026,11,ERATH COUNTY,Grade 9,2404
2025-2026,11,ERATH COUNTY,Grade 10,2531
2025-2026,11,ERATH COUNTY,Grade 11,2737
2025-2026,11,ERATH COUNTY,Grade 12,2531
2025-2026,12,FALLS COUNTY,Early Education,8
2025-2026,12,FALLS COUNTY,Pre-kindergarten,128
2025-2026,12,FALLS COUNTY,Kindergarten,172
2025-2026,12,FALLS COUNTY,Grade 1,179
2025-2026,12,FALLS COUNTY,Grade 2,165
2025-2026,12,FALLS COUNTY,Grade 3,166
2025-2026,12,FALLS COUNTY,Grade 4,183
2025-2026,12,FALLS COUNTY,Grade 5,162
2025-2026,12,FALLS COUNTY,Grade 6,180
2025-2026,12,FALLS COUNTY,Grade 7,173
2025-2026,12,FALLS COUNTY,Grade 8,174
2025-2026,12,FALLS COUNTY,Grade 9,158
2025-2026,12,FALLS COUNTY,Grade 10,153
2025-2026,12,FALLS COUNTY,Grade 11,149
2025-2026,12,FALLS COUNTY,Grade 12,139
2025-2026,8,FANNIN COUNTY,Early Education,1
2025-2026,10,FANNIN COUNTY,Early Education,23
2025-2026,8,FANNIN COUNTY,Pre-kindergarten,25
2025-2026,10,FANNIN COUNTY,Pre-kindergarten,289
2025-2026,8,FANNIN COUNTY,Kindergarten,43
2025-2026,10,FANNIN COUNTY,Kindergarten,327
2025-2026,8,FANNIN COUNTY,Grade 1,49
2025-2026,10,FANNIN COUNTY,Grade 1,310
2025-2026,8,FANNIN COUNTY,Grade 2,39
2025-2026,10,FANNIN COUNTY,Grade 2,343
2025-2026,8,FANNIN COUNTY,Grade 3,53
2025-2026,10,FANNIN COUNTY,Grade 3,357
2025-2026,8,FANNIN COUNTY,Grade 4,42
2025-2026,10,FANNIN COUNTY,Grade 4,367
2025-2026,8,FANNIN COUNTY,Grade 5,42
2025-2026,10,FANNIN COUNTY,Grade 5,359
2025-2026,8,FANNIN COUNTY,Grade 6,63
2025-2026,10,FANNIN COUNTY,Grade 6,350
2025-2026,8,FANNIN COUNTY,Grade 7,45
2025-2026,10,FANNIN COUNTY,Grade 7,353
2025-2026,8,FANNIN COUNTY,Grade 8,45
2025-2026,10,FANNIN COUNTY,Grade 8,340
2025-2026,8,FANNIN COUNTY,Grade 9,60
2025-2026,10,FANNIN COUNTY,Grade 9,385
2025-2026,8,FANNIN COUNTY,Grade 10,49
2025-2026,10,FANNIN COUNTY,Grade 10,369
2025-2026,8,FANNIN COUNTY,Grade 11,51
2025-2026,10,FANNIN COUNTY,Grade 11,340
2025-2026,8,FANNIN COUNTY,Grade 12,68
2025-2026,10,FANNIN COUNTY,Grade 12,345
2025-2026,13,FAYETTE COUNTY,Early Education,21
2025-2026,13,FAYETTE COUNTY,Pre-kindergarten,130
2025-2026,13,FAYETTE COUNTY,Kindergarten,220
2025-2026,13,FAYETTE COUNTY,Grade 1,226
2025-2026,13,FAYETTE COUNTY,Grade 2,260
2025-2026,13,FAYETTE COUNTY,Grade 3,248
2025-2026,13,FAYETTE COUNTY,Grade 4,279
2025-2026,13,FAYETTE COUNTY,Grade 5,286
2025-2026,13,FAYETTE COUNTY,Grade 6,264
2025-2026,13,FAYETTE COUNTY,Grade 7,273
2025-2026,13,FAYETTE COUNTY,Grade 8,273
2025-2026,13,FAYETTE COUNTY,Grade 9,319
2025-2026,13,FAYETTE COUNTY,Grade 10,311
2025-2026,13,FAYETTE COUNTY,Grade 11,322
2025-2026,13,FAYETTE COUNTY,Grade 12,284
2025-2026,14,FISHER COUNTY,Early Education,4
2025-2026,14,FISHER COUNTY,Pre-kindergarten,25
2025-2026,14,FISHER COUNTY,Kindergarten,43
2025-2026,14,FISHER COUNTY,Grade 1,46
2025-2026,14,FISHER COUNTY,Grade 2,34
2025-2026,14,FISHER COUNTY,Grade 3,42
2025-2026,14,FISHER COUNTY,Grade 4,37
2025-2026,14,FISHER COUNTY,Grade 5,48
2025-2026,14,FISHER COUNTY,Grade 6,49
2025-2026,14,FISHER COUNTY,Grade 7,50
2025-2026,14,FISHER COUNTY,Grade 8,43
2025-2026,14,FISHER COUNTY,Grade 9,43
2025-2026,14,FISHER COUNTY,Grade 10,44
2025-2026,14,FISHER COUNTY,Grade 11,36
2025-2026,14,FISHER COUNTY,Grade 12,37
2025-2026,17,FLOYD COUNTY,Early Education,4
2025-2026,17,FLOYD COUNTY,Pre-kindergarten,59
2025-2026,17,FLOYD COUNTY,Kindergarten,75
2025-2026,17,FLOYD COUNTY,Grade 1,62
2025-2026,17,FLOYD COUNTY,Grade 2,76
2025-2026,17,FLOYD COUNTY,Grade 3,65
2025-2026,17,FLOYD COUNTY,Grade 4,60
2025-2026,17,FLOYD COUNTY,Grade 5,64
2025-2026,17,FLOYD COUNTY,Grade 6,62
2025-2026,17,FLOYD COUNTY,Grade 7,77
2025-2026,17,FLOYD COUNTY,Grade 8,79
2025-2026,17,FLOYD COUNTY,Grade 9,74
2025-2026,17,FLOYD COUNTY,Grade 10,79
2025-2026,17,FLOYD COUNTY,Grade 11,85
2025-2026,17,FLOYD COUNTY,Grade 12,110
2025-2026,9,FOARD COUNTY,Pre-kindergarten,14
2025-2026,9,FOARD COUNTY,Kindergarten,10
2025-2026,9,FOARD COUNTY,Grade 1,17
2025-2026,9,FOARD COUNTY,Grade 2,8
2025-2026,9,FOARD COUNTY,Grade 3,9
2025-2026,9,FOARD COUNTY,Grade 4,11
2025-2026,9,FOARD COUNTY,Grade 5,9
2025-2026,9,FOARD COUNTY,Grade 6,15
2025-2026,9,FOARD COUNTY,Grade 7,11
2025-2026,9,FOARD COUNTY,Grade 8,15
2025-2026,9,FOARD COUNTY,Grade 9,15
2025-2026,9,FOARD COUNTY,Grade 10,15
2025-2026,9,FOARD COUNTY,Grade 11,13
2025-2026,9,FOARD COUNTY,Grade 12,10
2025-2026,4,FORT BEND COUNTY,Early Education,731
2025-2026,4,FORT BEND COUNTY,Pre-kindergarten,4144
2025-2026,4,FORT BEND COUNTY,Kindergarten,7961
2025-2026,4,FORT BEND COUNTY,Grade 1,8706
2025-2026,4,FORT BEND COUNTY,Grade 2,8935
2025-2026,4,FORT BEND COUNTY,Grade 3,9449
2025-2026,4,FORT BEND COUNTY,Grade 4,9935
2025-2026,4,FORT BEND COUNTY,Grade 5,10102
2025-2026,4,FORT BEND COUNTY,Grade 6,10131
2025-2026,4,FORT BEND COUNTY,Grade 7,10239
2025-2026,4,FORT BEND COUNTY,Grade 8,10395
2025-2026,4,FORT BEND COUNTY,Grade 9,11311
2025-2026,4,FORT BEND COUNTY,Grade 10,11080
2025-2026,4,FORT BEND COUNTY,Grade 11,10792
2025-2026,4,FORT BEND COUNTY,Grade 12,10146
2025-2026,8,FRANKLIN COUNTY,Early Education,6
2025-2026,8,FRANKLIN COUNTY,Pre-kindergarten,63
2025-2026,8,FRANKLIN COUNTY,Kindergarten,97
2025-2026,8,FRANKLIN COUNTY,Grade 1,118
2025-2026,8,FRANKLIN COUNTY,Grade 2,114
2025-2026,8,FRANKLIN COUNTY,Grade 3,88
2025-2026,8,FRANKLIN COUNTY,Grade 4,126
2025-2026,8,FRANKLIN COUNTY,Grade 5,117
2025-2026,8,FRANKLIN COUNTY,Grade 6,107
2025-2026,8,FRANKLIN COUNTY,Grade 7,99
2025-2026,8,FRANKLIN COUNTY,Grade 8,130
2025-2026,8,FRANKLIN COUNTY,Grade 9,108
2025-2026,8,FRANKLIN COUNTY,Grade 10,124
2025-2026,8,FRANKLIN COUNTY,Grade 11,102
2025-2026,8,FRANKLIN COUNTY,Grade 12,116
2025-2026,12,FREESTONE COUNTY,Early Education,10
2025-2026,12,FREESTONE COUNTY,Pre-kindergarten,121
2025-2026,12,FREESTONE COUNTY,Kindergarten,203
2025-2026,12,FREESTONE COUNTY,Grade 1,230
2025-2026,12,FREESTONE COUNTY,Grade 2,225
2025-2026,12,FREESTONE COUNTY,Grade 3,261
2025-2026,12,FREESTONE COUNTY,Grade 4,252
2025-2026,12,FREESTONE COUNTY,Grade 5,247
2025-2026,12,FREESTONE COUNTY,Grade 6,251
2025-2026,12,FREESTONE COUNTY,Grade 7,278
2025-2026,12,FREESTONE COUNTY,Grade 8,274
2025-2026,12,FREESTONE COUNTY,Grade 9,272
2025-2026,12,FREESTONE COUNTY,Grade 10,238
2025-2026,12,FREESTONE COUNTY,Grade 11,265
2025-2026,12,FREESTONE COUNTY,Grade 12,249
2025-2026,20,FRIO COUNTY,Early Education,6
2025-2026,20,FRIO COUNTY,Pre-kindergarten,167
2025-2026,20,FRIO COUNTY,Kindergarten,175
2025-2026,20,FRIO COUNTY,Grade 1,187
2025-2026,20,FRIO COUNTY,Grade 2,195
2025-2026,20,FRIO COUNTY,Grade 3,197
2025-2026,20,FRIO COUNTY,Grade 4,198
2025-2026,20,FRIO COUNTY,Grade 5,201
2025-2026,20,FRIO COUNTY,Grade 6,194
2025-2026,20,FRIO COUNTY,Grade 7,214
2025-2026,20,FRIO COUNTY,Grade 8,198
2025-2026,20,FRIO COUNTY,Grade 9,195
2025-2026,20,FRIO COUNTY,Grade 10,193
2025-2026,20,FRIO COUNTY,Grade 11,198
2025-2026,20,FRIO COUNTY,Grade 12,216
2025-2026,17,GAINES COUNTY,Early Education,23
2025-2026,17,GAINES COUNTY,Pre-kindergarten,146
2025-2026,17,GAINES COUNTY,Kindergarten,267
2025-2026,17,GAINES COUNTY,Grade 1,294
2025-2026,17,GAINES COUNTY,Grade 2,265
2025-2026,17,GAINES COUNTY,Grade 3,279
2025-2026,17,GAINES COUNTY,Grade 4,305
2025-2026,17,GAINES COUNTY,Grade 5,300
2025-2026,17,GAINES COUNTY,Grade 6,281
2025-2026,17,GAINES COUNTY,Grade 7,287
2025-2026,17,GAINES COUNTY,Grade 8,269
2025-2026,17,GAINES COUNTY,Grade 9,275
2025-2026,17,GAINES COUNTY,Grade 10,270
2025-2026,17,GAINES COUNTY,Grade 11,265
2025-2026,17,GAINES COUNTY,Grade 12,237
2025-2026,4,GALVESTON COUNTY,Early Education,497
2025-2026,4,GALVESTON COUNTY,Pre-kindergarten,3343
2025-2026,5,GALVESTON COUNTY,Pre-kindergarten,4
2025-2026,4,GALVESTON COUNTY,Kindergarten,4886
2025-2026,5,GALVESTON COUNTY,Kindergarten,11
2025-2026,4,GALVESTON COUNTY,Grade 1,5147
2025-2026,5,GALVESTON COUNTY,Grade 1,4
2025-2026,4,GALVESTON COUNTY,Grade 2,5310
2025-2026,5,GALVESTON COUNTY,Grade 2,3
2025-2026,4,GALVESTON COUNTY,Grade 3,5436
2025-2026,5,GALVESTON COUNTY,Grade 3,6
2025-2026,4,GALVESTON COUNTY,Grade 4,5894
2025-2026,5,GALVESTON COUNTY,Grade 4,11
2025-2026,4,GALVESTON COUNTY,Grade 5,5946
2025-2026,5,GALVESTON COUNTY,Grade 5,10
2025-2026,4,GALVESTON COUNTY,Grade 6,5991
2025-2026,5,GALVESTON COUNTY,Grade 6,10
2025-2026,4,GALVESTON COUNTY,Grade 7,6047
2025-2026,5,GALVESTON COUNTY,Grade 7,10
2025-2026,4,GALVESTON COUNTY,Grade 8,6047
2025-2026,5,GALVESTON COUNTY,Grade 8,10
2025-2026,4,GALVESTON COUNTY,Grade 9,6665
2025-2026,5,GALVESTON COUNTY,Grade 9,15
2025-2026,4,GALVESTON COUNTY,Grade 10,6340
2025-2026,5,GALVESTON COUNTY,Grade 10,13
2025-2026,4,GALVESTON COUNTY,Grade 11,6267
2025-2026,5,GALVESTON COUNTY,Grade 11,11
2025-2026,4,GALVESTON COUNTY,Grade 12,5979
2025-2026,5,GALVESTON COUNTY,Grade 12,4
2025-2026,17,GARZA COUNTY,Early Education,1
2025-2026,17,GARZA COUNTY,Pre-kindergarten,42
2025-2026,17,GARZA COUNTY,Kindergarten,54
2025-2026,17,GARZA COUNTY,Grade 1,50
2025-2026,17,GARZA COUNTY,Grade 2,54
2025-2026,17,GARZA COUNTY,Grade 3,58
2025-2026,17,GARZA COUNTY,Grade 4,68
2025-2026,17,GARZA COUNTY,Grade 5,60
2025-2026,17,GARZA COUNTY,Grade 6,60
2025-2026,17,GARZA COUNTY,Grade 7,51
2025-2026,17,GARZA COUNTY,Grade 8,59
2025-2026,17,GARZA COUNTY,Grade 9,56
2025-2026,17,GARZA COUNTY,Grade 10,51
2025-2026,17,GARZA COUNTY,Grade 11,68
2025-2026,17,GARZA COUNTY,Grade 12,62
2025-2026,13,GILLESPIE COUNTY,Early Education,6
2025-2026,15,GILLESPIE COUNTY,Early Education,2
2025-2026,13,GILLESPIE COUNTY,Pre-kindergarten,125
2025-2026,15,GILLESPIE COUNTY,Pre-kindergarten,28
2025-2026,13,GILLESPIE COUNTY,Kindergarten,201
2025-2026,15,GILLESPIE COUNTY,Kindergarten,42
2025-2026,13,GILLESPIE COUNTY,Grade 1,192
2025-2026,15,GILLESPIE COUNTY,Grade 1,30
2025-2026,13,GILLESPIE COUNTY,Grade 2,159
2025-2026,15,GILLESPIE COUNTY,Grade 2,39
2025-2026,13,GILLESPIE COUNTY,Grade 3,222
2025-2026,15,GILLESPIE COUNTY,Grade 3,39
2025-2026,13,GILLESPIE COUNTY,Grade 4,201
2025-2026,15,GILLESPIE COUNTY,Grade 4,37
2025-2026,13,GILLESPIE COUNTY,Grade 5,223
2025-2026,15,GILLESPIE COUNTY,Grade 5,38
2025-2026,13,GILLESPIE COUNTY,Grade 6,219
2025-2026,15,GILLESPIE COUNTY,Grade 6,59
2025-2026,13,GILLESPIE COUNTY,Grade 7,179
2025-2026,15,GILLESPIE COUNTY,Grade 7,39
2025-2026,13,GILLESPIE COUNTY,Grade 8,227
2025-2026,15,GILLESPIE COUNTY,Grade 8,52
2025-2026,13,GILLESPIE COUNTY,Grade 9,260
2025-2026,15,GILLESPIE COUNTY,Grade 9,40
2025-2026,13,GILLESPIE COUNTY,Grade 10,253
2025-2026,15,GILLESPIE COUNTY,Grade 10,45
2025-2026,13,GILLESPIE COUNTY,Grade 11,280
2025-2026,15,GILLESPIE COUNTY,Grade 11,37
2025-2026,13,GILLESPIE COUNTY,Grade 12,242
2025-2026,15,GILLESPIE COUNTY,Grade 12,41
2025-2026,18,GLASSCOCK COUNTY,Early Education,1
2025-2026,18,GLASSCOCK COUNTY,Pre-kindergarten,14
2025-2026,18,GLASSCOCK COUNTY,Kindergarten,24
2025-2026,18,GLASSCOCK COUNTY,Grade 1,17
2025-2026,18,GLASSCOCK COUNTY,Grade 2,17
2025-2026,18,GLASSCOCK COUNTY,Grade 3,26
2025-2026,18,GLASSCOCK COUNTY,Grade 4,18
2025-2026,18,GLASSCOCK COUNTY,Grade 5,20
2025-2026,18,GLASSCOCK COUNTY,Grade 6,21
2025-2026,18,GLASSCOCK COUNTY,Grade 7,18
2025-2026,18,GLASSCOCK COUNTY,Grade 8,27
2025-2026,18,GLASSCOCK COUNTY,Grade 9,17
2025-2026,18,GLASSCOCK COUNTY,Grade 10,20
2025-2026,18,GLASSCOCK COUNTY,Grade 11,25
2025-2026,18,GLASSCOCK COUNTY,Grade 12,25
2025-2026,3,GOLIAD COUNTY,Early Education,10
2025-2026,3,GOLIAD COUNTY,Pre-kindergarten,36
2025-2026,3,GOLIAD COUNTY,Kindergarten,68
2025-2026,3,GOLIAD COUNTY,Grade 1,69
2025-2026,3,GOLIAD COUNTY,Grade 2,71
2025-2026,3,GOLIAD COUNTY,Grade 3,86
2025-2026,3,GOLIAD COUNTY,Grade 4,77
2025-2026,3,GOLIAD COUNTY,Grade 5,103
2025-2026,3,GOLIAD COUNTY,Grade 6,99
2025-2026,3,GOLIAD COUNTY,Grade 7,99
2025-2026,3,GOLIAD COUNTY,Grade 8,92
2025-2026,3,GOLIAD COUNTY,Grade 9,93
2025-2026,3,GOLIAD COUNTY,Grade 10,83
2025-2026,3,GOLIAD COUNTY,Grade 11,102
2025-2026,3,GOLIAD COUNTY,Grade 12,107
2025-2026,13,GONZALES COUNTY,Early Education,13
2025-2026,13,GONZALES COUNTY,Pre-kindergarten,373
2025-2026,13,GONZALES COUNTY,Kindergarten,339
2025-2026,13,GONZALES COUNTY,Grade 1,298
2025-2026,13,GONZALES COUNTY,Grade 2,311
2025-2026,13,GONZALES COUNTY,Grade 3,248
2025-2026,13,GONZALES COUNTY,Grade 4,285
2025-2026,13,GONZALES COUNTY,Grade 5,299
2025-2026,13,GONZALES COUNTY,Grade 6,258
2025-2026,13,GONZALES COUNTY,Grade 7,290
2025-2026,13,GONZALES COUNTY,Grade 8,281
2025-2026,13,GONZALES COUNTY,Grade 9,296
2025-2026,13,GONZALES COUNTY,Grade 10,265
2025-2026,13,GONZALES COUNTY,Grade 11,287
2025-2026,13,GONZALES COUNTY,Grade 12,259
2025-2026,16,GRAY COUNTY,Early Education,20
2025-2026,16,GRAY COUNTY,Pre-kindergarten,224
2025-2026,16,GRAY COUNTY,Kindergarten,191
2025-2026,16,GRAY COUNTY,Grade 1,231
2025-2026,16,GRAY COUNTY,Grade 2,193
2025-2026,16,GRAY COUNTY,Grade 3,236
2025-2026,16,GRAY COUNTY,Grade 4,241
2025-2026,16,GRAY COUNTY,Grade 5,267
2025-2026,16,GRAY COUNTY,Grade 6,279
2025-2026,16,GRAY COUNTY,Grade 7,251
2025-2026,16,GRAY COUNTY,Grade 8,258
2025-2026,16,GRAY COUNTY,Grade 9,249
2025-2026,16,GRAY COUNTY,Grade 10,264
2025-2026,16,GRAY COUNTY,Grade 11,272
2025-2026,16,GRAY COUNTY,Grade 12,281
2025-2026,10,GRAYSON COUNTY,Early Education,106
2025-2026,10,GRAYSON COUNTY,Pre-kindergarten,929
2025-2026,10,GRAYSON COUNTY,Kindergarten,1721
2025-2026,10,GRAYSON COUNTY,Grade 1,1725
2025-2026,10,GRAYSON COUNTY,Grade 2,1880
2025-2026,10,GRAYSON COUNTY,Grade 3,1796
2025-2026,10,GRAYSON COUNTY,Grade 4,1957
2025-2026,10,GRAYSON COUNTY,Grade 5,1909
2025-2026,10,GRAYSON COUNTY,Grade 6,1950
2025-2026,10,GRAYSON COUNTY,Grade 7,1862
2025-2026,10,GRAYSON COUNTY,Grade 8,1947
2025-2026,10,GRAYSON COUNTY,Grade 9,2073
2025-2026,10,GRAYSON COUNTY,Grade 10,1925
2025-2026,10,GRAYSON COUNTY,Grade 11,1802
2025-2026,10,GRAYSON COUNTY,Grade 12,1752
2025-2026,7,GREGG COUNTY,Early Education,73
2025-2026,7,GREGG COUNTY,Pre-kindergarten,1026
2025-2026,7,GREGG COUNTY,Kindergarten,1454
2025-2026,7,GREGG COUNTY,Grade 1,1665
2025-2026,7,GREGG COUNTY,Grade 2,1507
2025-2026,7,GREGG COUNTY,Grade 3,1509
2025-2026,7,GREGG COUNTY,Grade 4,1642
2025-2026,7,GREGG COUNTY,Grade 5,1637
2025-2026,7,GREGG COUNTY,Grade 6,1688
2025-2026,7,GREGG COUNTY,Grade 7,1677
2025-2026,7,GREGG COUNTY,Grade 8,1788
2025-2026,7,GREGG COUNTY,Grade 9,1864
2025-2026,7,GREGG COUNTY,Grade 10,1795
2025-2026,7,GREGG COUNTY,Grade 11,1644
2025-2026,7,GREGG COUNTY,Grade 12,1640
2025-2026,6,GRIMES COUNTY,Early Education,53
2025-2026,6,GRIMES COUNTY,Pre-kindergarten,233
2025-2026,6,GRIMES COUNTY,Kindergarten,353
2025-2026,6,GRIMES COUNTY,Grade 1,317
2025-2026,6,GRIMES COUNTY,Grade 2,364
2025-2026,6,GRIMES COUNTY,Grade 3,336
2025-2026,6,GRIMES COUNTY,Grade 4,370
2025-2026,6,GRIMES COUNTY,Grade 5,371
2025-2026,6,GRIMES COUNTY,Grade 6,394
2025-2026,6,GRIMES COUNTY,Grade 7,370
2025-2026,6,GRIMES COUNTY,Grade 8,356
2025-2026,6,GRIMES COUNTY,Grade 9,411
2025-2026,6,GRIMES COUNTY,Grade 10,336
2025-2026,6,GRIMES COUNTY,Grade 11,369
2025-2026,6,GRIMES COUNTY,Grade 12,369
2025-2026,20,GUADALUPE COUNTY,Early Education,111
2025-2026,20,GUADALUPE COUNTY,Pre-kindergarten,909
2025-2026,20,GUADALUPE COUNTY,Kindergarten,1577
2025-2026,20,GUADALUPE COUNTY,Grade 1,1624
