T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2013-2014,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2013-2014,7,GREGG COUNTY,Pre-kindergarten,1162
2013-2014,7,GREGG COUNTY,Kindergarten,1858
2013-2014,7,GREGG COUNTY,Grade  1,1998
2013-2014,7,GREGG COUNTY,Grade  2,1926
2013-2014,7,GREGG COUNTY,Grade  3,1837
2013-2014,7,GREGG COUNTY,Grade  4,1767
2013-2014,7,GREGG COUNTY,Grade  5,1783
2013-2014,7,GREGG COUNTY,Grade  6,1756
2013-2014,7,GREGG COUNTY,Grade  7,1704
2013-2014,7,GREGG COUNTY,Grade  8,1756
2013-2014,7,GREGG COUNTY,Grade  9,1733
2013-2014,7,GREGG COUNTY,Grade 10,1685
2013-2014,7,GREGG COUNTY,Grade 11,1521
2013-2014,7,GREGG COUNTY,Grade 12,1405
2013-2014,6,GRIMES COUNTY,Early Education,7
2013-2014,6,GRIMES COUNTY,Pre-kindergarten,284
2013-2014,6,GRIMES COUNTY,Kindergarten,338
2013-2014,6,GRIMES COUNTY,Grade  1,347
2013-2014,6,GRIMES COUNTY,Grade  2,341
2013-2014,6,GRIMES COUNTY,Grade  3,335
2013-2014,6,GRIMES COUNTY,Grade  4,328
2013-2014,6,GRIMES COUNTY,Grade  5,340
2013-2014,6,GRIMES COUNTY,Grade  6,327
2013-2014,6,GRIMES COUNTY,Grade  7,348
2013-2014,6,GRIMES COUNTY,Grade  8,298
2013-2014,6,GRIMES COUNTY,Grade  9,313
2013-2014,6,GRIMES COUNTY,Grade 10,321
2013-2014,6,GRIMES COUNTY,Grade 11,262
2013-2014,6,GRIMES COUNTY,Grade 12,258
2013-2014,13,GUADALUPE COUNTY/13,Early Education,26
2013-2014,13,GUADALUPE COUNTY/13,Pre-kindergarten,548
2013-2014,13,GUADALUPE COUNTY/13,Kindergarten,758
2013-2014,13,GUADALUPE COUNTY/13,Grade  1,783
2013-2014,13,GUADALUPE COUNTY/13,Grade  2,800
2013-2014,13,GUADALUPE COUNTY/13,Grade  3,783
2013-2014,13,GUADALUPE COUNTY/13,Grade  4,744
2013-2014,13,GUADALUPE COUNTY/13,Grade  5,714
2013-2014,13,GUADALUPE COUNTY/13,Grade  6,773
2013-2014,13,GUADALUPE COUNTY/13,Grade  7,777
2013-2014,13,GUADALUPE COUNTY/13,Grade  8,773
2013-2014,13,GUADALUPE COUNTY/13,Grade  9,872
2013-2014,13,GUADALUPE COUNTY/13,Grade 10,785
2013-2014,13,GUADALUPE COUNTY/13,Grade 11,700
2013-2014,13,GUADALUPE COUNTY/13,Grade 12,616
2013-2014,20,GUADALUPE COUNTY/20,Early Education,55
2013-2014,20,GUADALUPE COUNTY/20,Pre-kindergarten,299
2013-2014,20,GUADALUPE COUNTY/20,Kindergarten,937
2013-2014,20,GUADALUPE COUNTY/20,Grade  1,948
2013-2014,20,GUADALUPE COUNTY/20,Grade  2,916
2013-2014,20,GUADALUPE COUNTY/20,Grade  3,1080
2013-2014,20,GUADALUPE COUNTY/20,Grade  4,1050
2013-2014,20,GUADALUPE COUNTY/20,Grade  5,1038
2013-2014,20,GUADALUPE COUNTY/20,Grade  6,1087
2013-2014,20,GUADALUPE COUNTY/20,Grade  7,1044
2013-2014,20,GUADALUPE COUNTY/20,Grade  8,1166
2013-2014,20,GUADALUPE COUNTY/20,Grade  9,1278
2013-2014,20,GUADALUPE COUNTY/20,Grade 10,1148
2013-2014,20,GUADALUPE COUNTY/20,Grade 11,1077
2013-2014,20,GUADALUPE COUNTY/20,Grade 12,971
2013-2014,AL,GUADALUPE COUNTY/ALL,Early Education,81
2013-2014,AL,GUADALUPE COUNTY/ALL,Pre-kindergarten,847
2013-2014,AL,GUADALUPE COUNTY/ALL,Kindergarten,1695
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade  1,1731
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade  2,1716
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade  3,1863
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade  4,1794
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade  5,1752
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade  6,1860
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade  7,1821
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade  8,1939
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade  9,2150
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade 10,1933
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade 11,1777
2013-2014,AL,GUADALUPE COUNTY/ALL,Grade 12,1587
2013-2014,17,HALE COUNTY,Early Education,29
2013-2014,17,HALE COUNTY,Pre-kindergarten,436
2013-2014,17,HALE COUNTY,Kindergarten,572
2013-2014,17,HALE COUNTY,Grade  1,639
2013-2014,17,HALE COUNTY,Grade  2,554
2013-2014,17,HALE COUNTY,Grade  3,538
2013-2014,17,HALE COUNTY,Grade  4,552
2013-2014,17,HALE COUNTY,Grade  5,536
2013-2014,17,HALE COUNTY,Grade  6,546
2013-2014,17,HALE COUNTY,Grade  7,535
2013-2014,17,HALE COUNTY,Grade  8,500
2013-2014,17,HALE COUNTY,Grade  9,553
2013-2014,17,HALE COUNTY,Grade 10,510
2013-2014,17,HALE COUNTY,Grade 11,456
2013-2014,17,HALE COUNTY,Grade 12,422
2013-2014,16,HALL COUNTY,Early Education,-9999999
2013-2014,16,HALL COUNTY,Pre-kindergarten,56
2013-2014,16,HALL COUNTY,Kindergarten,50
2013-2014,16,HALL COUNTY,Grade  1,43
2013-2014,16,HALL COUNTY,Grade  2,50
2013-2014,16,HALL COUNTY,Grade  3,51
2013-2014,16,HALL COUNTY,Grade  4,40
2013-2014,16,HALL COUNTY,Grade  5,56
2013-2014,16,HALL COUNTY,Grade  6,52
2013-2014,16,HALL COUNTY,Grade  7,55
2013-2014,16,HALL COUNTY,Grade  8,31
2013-2014,16,HALL COUNTY,Grade  9,61
2013-2014,16,HALL COUNTY,Grade 10,44
2013-2014,16,HALL COUNTY,Grade 11,54
2013-2014,16,HALL COUNTY,Grade 12,62
2013-2014,12,HAMILTON COUNTY,Early Education,8
2013-2014,12,HAMILTON COUNTY,Pre-kindergarten,71
2013-2014,12,HAMILTON COUNTY,Kindergarten,107
2013-2014,12,HAMILTON COUNTY,Grade  1,90
2013-2014,12,HAMILTON COUNTY,Grade  2,103
2013-2014,12,HAMILTON COUNTY,Grade  3,76
2013-2014,12,HAMILTON COUNTY,Grade  4,99
2013-2014,12,HAMILTON COUNTY,Grade  5,87
2013-2014,12,HAMILTON COUNTY,Grade  6,92
2013-2014,12,HAMILTON COUNTY,Grade  7,92
2013-2014,12,HAMILTON COUNTY,Grade  8,102
2013-2014,12,HAMILTON COUNTY,Grade  9,104
2013-2014,12,HAMILTON COUNTY,Grade 10,86
2013-2014,12,HAMILTON COUNTY,Grade 11,114
2013-2014,12,HAMILTON COUNTY,Grade 12,81
2013-2014,16,HANSFORD COUNTY,Early Education,-9999999
2013-2014,16,HANSFORD COUNTY,Pre-kindergarten,75
2013-2014,16,HANSFORD COUNTY,Kindergarten,111
2013-2014,16,HANSFORD COUNTY,Grade  1,105
2013-2014,16,HANSFORD COUNTY,Grade  2,108
2013-2014,16,HANSFORD COUNTY,Grade  3,122
2013-2014,16,HANSFORD COUNTY,Grade  4,120
2013-2014,16,HANSFORD COUNTY,Grade  5,104
2013-2014,16,HANSFORD COUNTY,Grade  6,96
2013-2014,16,HANSFORD COUNTY,Grade  7,109
2013-2014,16,HANSFORD COUNTY,Grade  8,106
2013-2014,16,HANSFORD COUNTY,Grade  9,86
2013-2014,16,HANSFORD COUNTY,Grade 10,88
2013-2014,16,HANSFORD COUNTY,Grade 11,97
2013-2014,16,HANSFORD COUNTY,Grade 12,89
2013-2014,9,HARDEMAN COUNTY,Early Education,-9999999
2013-2014,9,HARDEMAN COUNTY,Pre-kindergarten,57
2013-2014,9,HARDEMAN COUNTY,Kindergarten,51
2013-2014,9,HARDEMAN COUNTY,Grade  1,54
2013-2014,9,HARDEMAN COUNTY,Grade  2,57
2013-2014,9,HARDEMAN COUNTY,Grade  3,55
2013-2014,9,HARDEMAN COUNTY,Grade  4,54
2013-2014,9,HARDEMAN COUNTY,Grade  5,52
2013-2014,9,HARDEMAN COUNTY,Grade  6,48
2013-2014,9,HARDEMAN COUNTY,Grade  7,55
2013-2014,9,HARDEMAN COUNTY,Grade  8,54
2013-2014,9,HARDEMAN COUNTY,Grade  9,48
2013-2014,9,HARDEMAN COUNTY,Grade 10,54
2013-2014,9,HARDEMAN COUNTY,Grade 11,55
2013-2014,9,HARDEMAN COUNTY,Grade 12,52
2013-2014,5,HARDIN COUNTY,Early Education,52
2013-2014,5,HARDIN COUNTY,Pre-kindergarten,206
2013-2014,5,HARDIN COUNTY,Kindergarten,808
2013-2014,5,HARDIN COUNTY,Grade  1,863
2013-2014,5,HARDIN COUNTY,Grade  2,778
2013-2014,5,HARDIN COUNTY,Grade  3,773
2013-2014,5,HARDIN COUNTY,Grade  4,815
2013-2014,5,HARDIN COUNTY,Grade  5,734
2013-2014,5,HARDIN COUNTY,Grade  6,792
2013-2014,5,HARDIN COUNTY,Grade  7,834
2013-2014,5,HARDIN COUNTY,Grade  8,812
2013-2014,5,HARDIN COUNTY,Grade  9,811
2013-2014,5,HARDIN COUNTY,Grade 10,792
2013-2014,5,HARDIN COUNTY,Grade 11,712
2013-2014,5,HARDIN COUNTY,Grade 12,690
2013-2014,4,HARRIS COUNTY,Early Education,3515
2013-2014,4,HARRIS COUNTY,Pre-kindergarten,46088
2013-2014,4,HARRIS COUNTY,Kindergarten,66897
2013-2014,4,HARRIS COUNTY,Grade  1,70901
2013-2014,4,HARRIS COUNTY,Grade  2,66922
2013-2014,4,HARRIS COUNTY,Grade  3,66366
2013-2014,4,HARRIS COUNTY,Grade  4,64769
2013-2014,4,HARRIS COUNTY,Grade  5,64163
2013-2014,4,HARRIS COUNTY,Grade  6,62829
2013-2014,4,HARRIS COUNTY,Grade  7,63716
2013-2014,4,HARRIS COUNTY,Grade  8,62450
2013-2014,4,HARRIS COUNTY,Grade  9,67477
2013-2014,4,HARRIS COUNTY,Grade 10,59083
2013-2014,4,HARRIS COUNTY,Grade 11,53730
2013-2014,4,HARRIS COUNTY,Grade 12,49569
2013-2014,7,HARRISON COUNTY,Early Education,15
2013-2014,7,HARRISON COUNTY,Pre-kindergarten,536
2013-2014,7,HARRISON COUNTY,Kindergarten,994
2013-2014,7,HARRISON COUNTY,Grade  1,1051
2013-2014,7,HARRISON COUNTY,Grade  2,1049
2013-2014,7,HARRISON COUNTY,Grade  3,1019
2013-2014,7,HARRISON COUNTY,Grade  4,983
2013-2014,7,HARRISON COUNTY,Grade  5,967
2013-2014,7,HARRISON COUNTY,Grade  6,955
2013-2014,7,HARRISON COUNTY,Grade  7,1031
2013-2014,7,HARRISON COUNTY,Grade  8,979
2013-2014,7,HARRISON COUNTY,Grade  9,974
2013-2014,7,HARRISON COUNTY,Grade 10,930
2013-2014,7,HARRISON COUNTY,Grade 11,826
2013-2014,7,HARRISON COUNTY,Grade 12,808
2013-2014,16,HARTLEY COUNTY,Pre-kindergarten,9
2013-2014,16,HARTLEY COUNTY,Kindergarten,36
2013-2014,16,HARTLEY COUNTY,Grade  1,14
2013-2014,16,HARTLEY COUNTY,Grade  2,19
2013-2014,16,HARTLEY COUNTY,Grade  3,24
2013-2014,16,HARTLEY COUNTY,Grade  4,17
2013-2014,16,HARTLEY COUNTY,Grade  5,33
2013-2014,16,HARTLEY COUNTY,Grade  6,31
2013-2014,16,HARTLEY COUNTY,Grade  7,27
2013-2014,16,HARTLEY COUNTY,Grade  8,24
2013-2014,16,HARTLEY COUNTY,Grade  9,28
2013-2014,16,HARTLEY COUNTY,Grade 10,27
2013-2014,16,HARTLEY COUNTY,Grade 11,25
2013-2014,16,HARTLEY COUNTY,Grade 12,18
2013-2014,14,HASKELL COUNTY,Early Education,-9999999
2013-2014,14,HASKELL COUNTY,Pre-kindergarten,77
2013-2014,14,HASKELL COUNTY,Kindergarten,89
2013-2014,14,HASKELL COUNTY,Grade  1,63
2013-2014,14,HASKELL COUNTY,Grade  2,51
2013-2014,14,HASKELL COUNTY,Grade  3,57
2013-2014,14,HASKELL COUNTY,Grade  4,64
2013-2014,14,HASKELL COUNTY,Grade  5,73
2013-2014,14,HASKELL COUNTY,Grade  6,63
2013-2014,14,HASKELL COUNTY,Grade  7,61
2013-2014,14,HASKELL COUNTY,Grade  8,60
2013-2014,14,HASKELL COUNTY,Grade  9,64
2013-2014,14,HASKELL COUNTY,Grade 10,51
2013-2014,14,HASKELL COUNTY,Grade 11,58
2013-2014,14,HASKELL COUNTY,Grade 12,59
2013-2014,13,HAYS COUNTY,Early Education,178
2013-2014,13,HAYS COUNTY,Pre-kindergarten,1014
2013-2014,13,HAYS COUNTY,Kindergarten,2457
2013-2014,13,HAYS COUNTY,Grade  1,2478
2013-2014,13,HAYS COUNTY,Grade  2,2419
2013-2014,13,HAYS COUNTY,Grade  3,2520
2013-2014,13,HAYS COUNTY,Grade  4,2454
2013-2014,13,HAYS COUNTY,Grade  5,2440
2013-2014,13,HAYS COUNTY,Grade  6,2396
2013-2014,13,HAYS COUNTY,Grade  7,2529
2013-2014,13,HAYS COUNTY,Grade  8,2398
2013-2014,13,HAYS COUNTY,Grade  9,2575
2013-2014,13,HAYS COUNTY,Grade 10,2336
2013-2014,13,HAYS COUNTY,Grade 11,2091
2013-2014,13,HAYS COUNTY,Grade 12,2010
2013-2014,16,HEMPHILL COUNTY,Early Education,-9999999
2013-2014,16,HEMPHILL COUNTY,Pre-kindergarten,55
2013-2014,16,HEMPHILL COUNTY,Kindergarten,77
2013-2014,16,HEMPHILL COUNTY,Grade  1,99
2013-2014,16,HEMPHILL COUNTY,Grade  2,77
2013-2014,16,HEMPHILL COUNTY,Grade  3,86
2013-2014,16,HEMPHILL COUNTY,Grade  4,66
2013-2014,16,HEMPHILL COUNTY,Grade  5,71
2013-2014,16,HEMPHILL COUNTY,Grade  6,73
2013-2014,16,HEMPHILL COUNTY,Grade  7,73
2013-2014,16,HEMPHILL COUNTY,Grade  8,83
2013-2014,16,HEMPHILL COUNTY,Grade  9,65
2013-2014,16,HEMPHILL COUNTY,Grade 10,54
2013-2014,16,HEMPHILL COUNTY,Grade 11,47
2013-2014,16,HEMPHILL COUNTY,Grade 12,45
2013-2014,7,HENDERSON COUNTY,Early Education,27
2013-2014,7,HENDERSON COUNTY,Pre-kindergarten,467
2013-2014,7,HENDERSON COUNTY,Kindergarten,773
2013-2014,7,HENDERSON COUNTY,Grade  1,829
2013-2014,7,HENDERSON COUNTY,Grade  2,828
2013-2014,7,HENDERSON COUNTY,Grade  3,748
2013-2014,7,HENDERSON COUNTY,Grade  4,713
2013-2014,7,HENDERSON COUNTY,Grade  5,776
2013-2014,7,HENDERSON COUNTY,Grade  6,746
2013-2014,7,HENDERSON COUNTY,Grade  7,789
2013-2014,7,HENDERSON COUNTY,Grade  8,773
2013-2014,7,HENDERSON COUNTY,Grade  9,809
2013-2014,7,HENDERSON COUNTY,Grade 10,759
2013-2014,7,HENDERSON COUNTY,Grade 11,654
2013-2014,7,HENDERSON COUNTY,Grade 12,680
2013-2014,1,HIDALGO COUNTY,Early Education,594
2013-2014,1,HIDALGO COUNTY,Pre-kindergarten,12519
2013-2014,1,HIDALGO COUNTY,Kindergarten,16609
2013-2014,1,HIDALGO COUNTY,Grade  1,17616
2013-2014,1,HIDALGO COUNTY,Grade  2,17318
2013-2014,1,HIDALGO COUNTY,Grade  3,16814
2013-2014,1,HIDALGO COUNTY,Grade  4,16581
2013-2014,1,HIDALGO COUNTY,Grade  5,16441
2013-2014,1,HIDALGO COUNTY,Grade  6,16965
2013-2014,1,HIDALGO COUNTY,Grade  7,16911
2013-2014,1,HIDALGO COUNTY,Grade  8,16131
2013-2014,1,HIDALGO COUNTY,Grade  9,17703
2013-2014,1,HIDALGO COUNTY,Grade 10,14930
2013-2014,1,HIDALGO COUNTY,Grade 11,13033
2013-2014,1,HIDALGO COUNTY,Grade 12,12555
2013-2014,12,HILL COUNTY,Early Education,17
2013-2014,12,HILL COUNTY,Pre-kindergarten,465
2013-2014,12,HILL COUNTY,Kindergarten,466
2013-2014,12,HILL COUNTY,Grade  1,482
2013-2014,12,HILL COUNTY,Grade  2,465
2013-2014,12,HILL COUNTY,Grade  3,481
2013-2014,12,HILL COUNTY,Grade  4,433
2013-2014,12,HILL COUNTY,Grade  5,451
2013-2014,12,HILL COUNTY,Grade  6,463
2013-2014,12,HILL COUNTY,Grade  7,527
2013-2014,12,HILL COUNTY,Grade  8,458
2013-2014,12,HILL COUNTY,Grade  9,478
2013-2014,12,HILL COUNTY,Grade 10,449
2013-2014,12,HILL COUNTY,Grade 11,444
2013-2014,12,HILL COUNTY,Grade 12,414
2013-2014,17,HOCKLEY COUNTY,Early Education,42
2013-2014,17,HOCKLEY COUNTY,Pre-kindergarten,358
2013-2014,17,HOCKLEY COUNTY,Kindergarten,393
2013-2014,17,HOCKLEY COUNTY,Grade  1,401
2013-2014,17,HOCKLEY COUNTY,Grade  2,326
2013-2014,17,HOCKLEY COUNTY,Grade  3,366
2013-2014,17,HOCKLEY COUNTY,Grade  4,345
2013-2014,17,HOCKLEY COUNTY,Grade  5,347
2013-2014,17,HOCKLEY COUNTY,Grade  6,358
2013-2014,17,HOCKLEY COUNTY,Grade  7,371
2013-2014,17,HOCKLEY COUNTY,Grade  8,371
2013-2014,17,HOCKLEY COUNTY,Grade  9,362
2013-2014,17,HOCKLEY COUNTY,Grade 10,306
2013-2014,17,HOCKLEY COUNTY,Grade 11,304
2013-2014,17,HOCKLEY COUNTY,Grade 12,283
2013-2014,11,HOOD COUNTY,Early Education,46
2013-2014,11,HOOD COUNTY,Pre-kindergarten,229
2013-2014,11,HOOD COUNTY,Kindergarten,623
2013-2014,11,HOOD COUNTY,Grade  1,568
2013-2014,11,HOOD COUNTY,Grade  2,579
2013-2014,11,HOOD COUNTY,Grade  3,596
2013-2014,11,HOOD COUNTY,Grade  4,553
2013-2014,11,HOOD COUNTY,Grade  5,551
2013-2014,11,HOOD COUNTY,Grade  6,558
2013-2014,11,HOOD COUNTY,Grade  7,576
2013-2014,11,HOOD COUNTY,Grade  8,587
2013-2014,11,HOOD COUNTY,Grade  9,617
2013-2014,11,HOOD COUNTY,Grade 10,590
2013-2014,11,HOOD COUNTY,Grade 11,517
2013-2014,11,HOOD COUNTY,Grade 12,464
2013-2014,8,HOPKINS COUNTY,Early Education,9
2013-2014,8,HOPKINS COUNTY,Pre-kindergarten,403
2013-2014,8,HOPKINS COUNTY,Kindergarten,526
2013-2014,8,HOPKINS COUNTY,Grade  1,494
2013-2014,8,HOPKINS COUNTY,Grade  2,490
2013-2014,8,HOPKINS COUNTY,Grade  3,470
2013-2014,8,HOPKINS COUNTY,Grade  4,490
2013-2014,8,HOPKINS COUNTY,Grade  5,467
2013-2014,8,HOPKINS COUNTY,Grade  6,506
2013-2014,8,HOPKINS COUNTY,Grade  7,514
2013-2014,8,HOPKINS COUNTY,Grade  8,488
2013-2014,8,HOPKINS COUNTY,Grade  9,512
2013-2014,8,HOPKINS COUNTY,Grade 10,452
2013-2014,8,HOPKINS COUNTY,Grade 11,442
2013-2014,8,HOPKINS COUNTY,Grade 12,378
2013-2014,6,HOUSTON COUNTY,Early Education,-9999999
2013-2014,6,HOUSTON COUNTY,Pre-kindergarten,215
2013-2014,6,HOUSTON COUNTY,Kindergarten,211
2013-2014,6,HOUSTON COUNTY,Grade  1,259
2013-2014,6,HOUSTON COUNTY,Grade  2,221
2013-2014,6,HOUSTON COUNTY,Grade  3,200
2013-2014,6,HOUSTON COUNTY,Grade  4,215
2013-2014,6,HOUSTON COUNTY,Grade  5,234
2013-2014,6,HOUSTON COUNTY,Grade  6,213
2013-2014,6,HOUSTON COUNTY,Grade  7,217
2013-2014,6,HOUSTON COUNTY,Grade  8,224
2013-2014,6,HOUSTON COUNTY,Grade  9,234
2013-2014,6,HOUSTON COUNTY,Grade 10,251
2013-2014,6,HOUSTON COUNTY,Grade 11,194
2013-2014,6,HOUSTON COUNTY,Grade 12,193
2013-2014,18,HOWARD COUNTY,Early Education,18
2013-2014,18,HOWARD COUNTY,Pre-kindergarten,143
2013-2014,18,HOWARD COUNTY,Kindergarten,473
2013-2014,18,HOWARD COUNTY,Grade  1,528
2013-2014,18,HOWARD COUNTY,Grade  2,472
2013-2014,18,HOWARD COUNTY,Grade  3,462
2013-2014,18,HOWARD COUNTY,Grade  4,476
2013-2014,18,HOWARD COUNTY,Grade  5,477
2013-2014,18,HOWARD COUNTY,Grade  6,458
2013-2014,18,HOWARD COUNTY,Grade  7,443
2013-2014,18,HOWARD COUNTY,Grade  8,411
2013-2014,18,HOWARD COUNTY,Grade  9,403
2013-2014,18,HOWARD COUNTY,Grade 10,360
2013-2014,18,HOWARD COUNTY,Grade 11,320
2013-2014,18,HOWARD COUNTY,Grade 12,301
2013-2014,19,HUDSPETH COUNTY,Early Education,-9999999
2013-2014,19,HUDSPETH COUNTY,Pre-kindergarten,24
2013-2014,19,HUDSPETH COUNTY,Kindergarten,45
2013-2014,19,HUDSPETH COUNTY,Grade  1,45
2013-2014,19,HUDSPETH COUNTY,Grade  2,53
2013-2014,19,HUDSPETH COUNTY,Grade  3,34
2013-2014,19,HUDSPETH COUNTY,Grade  4,54
2013-2014,19,HUDSPETH COUNTY,Grade  5,52
2013-2014,19,HUDSPETH COUNTY,Grade  6,48
2013-2014,19,HUDSPETH COUNTY,Grade  7,52
2013-2014,19,HUDSPETH COUNTY,Grade  8,60
2013-2014,19,HUDSPETH COUNTY,Grade  9,49
2013-2014,19,HUDSPETH COUNTY,Grade 10,55
2013-2014,19,HUDSPETH COUNTY,Grade 11,44
2013-2014,19,HUDSPETH COUNTY,Grade 12,56
2013-2014,10,HUNT COUNTY,Early Education,29
2013-2014,10,HUNT COUNTY,Pre-kindergarten,806
2013-2014,10,HUNT COUNTY,Kindergarten,1172
2013-2014,10,HUNT COUNTY,Grade  1,1101
2013-2014,10,HUNT COUNTY,Grade  2,1027
2013-2014,10,HUNT COUNTY,Grade  3,1082
2013-2014,10,HUNT COUNTY,Grade  4,1036
2013-2014,10,HUNT COUNTY,Grade  5,1087
2013-2014,10,HUNT COUNTY,Grade  6,1096
2013-2014,10,HUNT COUNTY,Grade  7,1119
2013-2014,10,HUNT COUNTY,Grade  8,1084
2013-2014,10,HUNT COUNTY,Grade  9,1150
2013-2014,10,HUNT COUNTY,Grade 10,1016
2013-2014,10,HUNT COUNTY,Grade 11,912
2013-2014,10,HUNT COUNTY,Grade 12,887
2013-2014,16,HUTCHINSON COUNTY,Early Education,8
2013-2014,16,HUTCHINSON COUNTY,Pre-kindergarten,293
2013-2014,16,HUTCHINSON COUNTY,Kindergarten,321
2013-2014,16,HUTCHINSON COUNTY,Grade  1,359
2013-2014,16,HUTCHINSON COUNTY,Grade  2,316
2013-2014,16,HUTCHINSON COUNTY,Grade  3,327
2013-2014,16,HUTCHINSON COUNTY,Grade  4,317
2013-2014,16,HUTCHINSON COUNTY,Grade  5,318
2013-2014,16,HUTCHINSON COUNTY,Grade  6,309
2013-2014,16,HUTCHINSON COUNTY,Grade  7,298
2013-2014,16,HUTCHINSON COUNTY,Grade  8,311
2013-2014,16,HUTCHINSON COUNTY,Grade  9,336
2013-2014,16,HUTCHINSON COUNTY,Grade 10,302
2013-2014,16,HUTCHINSON COUNTY,Grade 11,307
2013-2014,16,HUTCHINSON COUNTY,Grade 12,264
2013-2014,15,IRION COUNTY,Kindergarten,21
2013-2014,15,IRION COUNTY,Grade  1,20
2013-2014,15,IRION COUNTY,Grade  2,15
2013-2014,15,IRION COUNTY,Grade  3,22
2013-2014,15,IRION COUNTY,Grade  4,28
2013-2014,15,IRION COUNTY,Grade  5,23
2013-2014,15,IRION COUNTY,Grade  6,30
2013-2014,15,IRION COUNTY,Grade  7,17
2013-2014,15,IRION COUNTY,Grade  8,31
2013-2014,15,IRION COUNTY,Grade  9,35
2013-2014,15,IRION COUNTY,Grade 10,24
2013-2014,15,IRION COUNTY,Grade 11,30
2013-2014,15,IRION COUNTY,Grade 12,26
2013-2014,9,JACK COUNTY,Early Education,5
2013-2014,9,JACK COUNTY,Pre-kindergarten,64
2013-2014,9,JACK COUNTY,Kindergarten,115
2013-2014,9,JACK COUNTY,Grade  1,126
2013-2014,9,JACK COUNTY,Grade  2,121
2013-2014,9,JACK COUNTY,Grade  3,117
2013-2014,9,JACK COUNTY,Grade  4,110
2013-2014,9,JACK COUNTY,Grade  5,112
2013-2014,9,JACK COUNTY,Grade  6,105
2013-2014,9,JACK COUNTY,Grade  7,122
2013-2014,9,JACK COUNTY,Grade  8,121
2013-2014,9,JACK COUNTY,Grade  9,123
2013-2014,9,JACK COUNTY,Grade 10,113
2013-2014,9,JACK COUNTY,Grade 11,105
2013-2014,9,JACK COUNTY,Grade 12,109
2013-2014,3,JACKSON COUNTY,Early Education,21
2013-2014,3,JACKSON COUNTY,Pre-kindergarten,135
2013-2014,3,JACKSON COUNTY,Kindergarten,292
2013-2014,3,JACKSON COUNTY,Grade  1,270
2013-2014,3,JACKSON COUNTY,Grade  2,261
2013-2014,3,JACKSON COUNTY,Grade  3,274
2013-2014,3,JACKSON COUNTY,Grade  4,245
2013-2014,3,JACKSON COUNTY,Grade  5,241
2013-2014,3,JACKSON COUNTY,Grade  6,275
2013-2014,3,JACKSON COUNTY,Grade  7,267
2013-2014,3,JACKSON COUNTY,Grade  8,260
2013-2014,3,JACKSON COUNTY,Grade  9,251
2013-2014,3,JACKSON COUNTY,Grade 10,256
2013-2014,3,JACKSON COUNTY,Grade 11,260
2013-2014,3,JACKSON COUNTY,Grade 12,223
2013-2014,5,JASPER COUNTY,Early Education,27
2013-2014,5,JASPER COUNTY,Pre-kindergarten,306
2013-2014,5,JASPER COUNTY,Kindergarten,483
2013-2014,5,JASPER COUNTY,Grade  1,483
2013-2014,5,JASPER COUNTY,Grade  2,487
2013-2014,5,JASPER COUNTY,Grade  3,494
2013-2014,5,JASPER COUNTY,Grade  4,469
2013-2014,5,JASPER COUNTY,Grade  5,508
2013-2014,5,JASPER COUNTY,Grade  6,461
2013-2014,5,JASPER COUNTY,Grade  7,506
2013-2014,5,JASPER COUNTY,Grade  8,469
2013-2014,5,JASPER COUNTY,Grade  9,495
2013-2014,5,JASPER COUNTY,Grade 10,433
2013-2014,5,JASPER COUNTY,Grade 11,425
2013-2014,5,JASPER COUNTY,Grade 12,421
2013-2014,18,JEFF DAVIS COUNTY,Pre-kindergarten,9
2013-2014,18,JEFF DAVIS COUNTY,Kindergarten,16
2013-2014,18,JEFF DAVIS COUNTY,Grade  1,15
2013-2014,18,JEFF DAVIS COUNTY,Grade  2,19
2013-2014,18,JEFF DAVIS COUNTY,Grade  3,22
2013-2014,18,JEFF DAVIS COUNTY,Grade  4,29
2013-2014,18,JEFF DAVIS COUNTY,Grade  5,21
2013-2014,18,JEFF DAVIS COUNTY,Grade  6,23
2013-2014,18,JEFF DAVIS COUNTY,Grade  7,16
2013-2014,18,JEFF DAVIS COUNTY,Grade  8,14
2013-2014,18,JEFF DAVIS COUNTY,Grade  9,19
2013-2014,18,JEFF DAVIS COUNTY,Grade 10,24
2013-2014,18,JEFF DAVIS COUNTY,Grade 11,21
2013-2014,18,JEFF DAVIS COUNTY,Grade 12,22
2013-2014,5,JEFFERSON COUNTY,Early Education,333
2013-2014,5,JEFFERSON COUNTY,Pre-kindergarten,2443
2013-2014,5,JEFFERSON COUNTY,Kindergarten,3244
