T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2021-2022,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2021-2022,17,HALE COUNTY,Grade 8,488
2021-2022,17,HALE COUNTY,Grade 9,621
2021-2022,17,HALE COUNTY,Grade 10,493
2021-2022,17,HALE COUNTY,Grade 11,443
2021-2022,17,HALE COUNTY,Grade 12,470
2021-2022,16,HALL COUNTY,Early Education,13
2021-2022,16,HALL COUNTY,Pre-kindergarten,48
2021-2022,16,HALL COUNTY,Kindergarten,32
2021-2022,16,HALL COUNTY,Grade 1,35
2021-2022,16,HALL COUNTY,Grade 2,48
2021-2022,16,HALL COUNTY,Grade 3,32
2021-2022,16,HALL COUNTY,Grade 4,47
2021-2022,16,HALL COUNTY,Grade 5,41
2021-2022,16,HALL COUNTY,Grade 6,37
2021-2022,16,HALL COUNTY,Grade 7,47
2021-2022,16,HALL COUNTY,Grade 8,45
2021-2022,16,HALL COUNTY,Grade 9,58
2021-2022,16,HALL COUNTY,Grade 10,52
2021-2022,16,HALL COUNTY,Grade 11,57
2021-2022,16,HALL COUNTY,Grade 12,43
2021-2022,12,HAMILTON COUNTY,Early Education,4
2021-2022,12,HAMILTON COUNTY,Pre-kindergarten,96
2021-2022,12,HAMILTON COUNTY,Kindergarten,87
2021-2022,12,HAMILTON COUNTY,Grade 1,127
2021-2022,12,HAMILTON COUNTY,Grade 2,95
2021-2022,12,HAMILTON COUNTY,Grade 3,97
2021-2022,12,HAMILTON COUNTY,Grade 4,114
2021-2022,12,HAMILTON COUNTY,Grade 5,99
2021-2022,12,HAMILTON COUNTY,Grade 6,105
2021-2022,12,HAMILTON COUNTY,Grade 7,120
2021-2022,12,HAMILTON COUNTY,Grade 8,118
2021-2022,12,HAMILTON COUNTY,Grade 9,106
2021-2022,12,HAMILTON COUNTY,Grade 10,100
2021-2022,12,HAMILTON COUNTY,Grade 11,82
2021-2022,12,HAMILTON COUNTY,Grade 12,87
2021-2022,16,HANSFORD COUNTY,Early Education,6
2021-2022,16,HANSFORD COUNTY,Pre-kindergarten,78
2021-2022,16,HANSFORD COUNTY,Kindergarten,78
2021-2022,16,HANSFORD COUNTY,Grade 1,89
2021-2022,16,HANSFORD COUNTY,Grade 2,95
2021-2022,16,HANSFORD COUNTY,Grade 3,77
2021-2022,16,HANSFORD COUNTY,Grade 4,96
2021-2022,16,HANSFORD COUNTY,Grade 5,98
2021-2022,16,HANSFORD COUNTY,Grade 6,97
2021-2022,16,HANSFORD COUNTY,Grade 7,90
2021-2022,16,HANSFORD COUNTY,Grade 8,100
2021-2022,16,HANSFORD COUNTY,Grade 9,99
2021-2022,16,HANSFORD COUNTY,Grade 10,114
2021-2022,16,HANSFORD COUNTY,Grade 11,102
2021-2022,16,HANSFORD COUNTY,Grade 12,118
2021-2022,9,HARDEMAN COUNTY,Pre-kindergarten,50
2021-2022,9,HARDEMAN COUNTY,Kindergarten,46
2021-2022,9,HARDEMAN COUNTY,Grade 1,53
2021-2022,9,HARDEMAN COUNTY,Grade 2,35
2021-2022,9,HARDEMAN COUNTY,Grade 3,50
2021-2022,9,HARDEMAN COUNTY,Grade 4,45
2021-2022,9,HARDEMAN COUNTY,Grade 5,39
2021-2022,9,HARDEMAN COUNTY,Grade 6,51
2021-2022,9,HARDEMAN COUNTY,Grade 7,50
2021-2022,9,HARDEMAN COUNTY,Grade 8,56
2021-2022,9,HARDEMAN COUNTY,Grade 9,57
2021-2022,9,HARDEMAN COUNTY,Grade 10,57
2021-2022,9,HARDEMAN COUNTY,Grade 11,58
2021-2022,9,HARDEMAN COUNTY,Grade 12,50
2021-2022,5,HARDIN COUNTY,Early Education,52
2021-2022,5,HARDIN COUNTY,Pre-kindergarten,355
2021-2022,5,HARDIN COUNTY,Kindergarten,839
2021-2022,5,HARDIN COUNTY,Grade 1,865
2021-2022,5,HARDIN COUNTY,Grade 2,816
2021-2022,5,HARDIN COUNTY,Grade 3,869
2021-2022,5,HARDIN COUNTY,Grade 4,818
2021-2022,5,HARDIN COUNTY,Grade 5,805
2021-2022,5,HARDIN COUNTY,Grade 6,815
2021-2022,5,HARDIN COUNTY,Grade 7,886
2021-2022,5,HARDIN COUNTY,Grade 8,864
2021-2022,5,HARDIN COUNTY,Grade 9,930
2021-2022,5,HARDIN COUNTY,Grade 10,759
2021-2022,5,HARDIN COUNTY,Grade 11,767
2021-2022,5,HARDIN COUNTY,Grade 12,784
2021-2022,4,HARRIS COUNTY,Early Education,3466
2021-2022,4,HARRIS COUNTY,Pre-kindergarten,36987
2021-2022,4,HARRIS COUNTY,Kindergarten,59489
2021-2022,4,HARRIS COUNTY,Grade 1,63252
2021-2022,4,HARRIS COUNTY,Grade 2,61611
2021-2022,4,HARRIS COUNTY,Grade 3,62751
2021-2022,4,HARRIS COUNTY,Grade 4,63186
2021-2022,4,HARRIS COUNTY,Grade 5,64305
2021-2022,4,HARRIS COUNTY,Grade 6,65080
2021-2022,4,HARRIS COUNTY,Grade 7,68594
2021-2022,4,HARRIS COUNTY,Grade 8,68440
2021-2022,4,HARRIS COUNTY,Grade 9,79287
2021-2022,4,HARRIS COUNTY,Grade 10,65049
2021-2022,4,HARRIS COUNTY,Grade 11,62670
2021-2022,4,HARRIS COUNTY,Grade 12,58694
2021-2022,7,HARRISON COUNTY,Early Education,18
2021-2022,7,HARRISON COUNTY,Pre-kindergarten,460
2021-2022,7,HARRISON COUNTY,Kindergarten,922
2021-2022,7,HARRISON COUNTY,Grade 1,889
2021-2022,7,HARRISON COUNTY,Grade 2,909
2021-2022,7,HARRISON COUNTY,Grade 3,1110
2021-2022,7,HARRISON COUNTY,Grade 4,1313
2021-2022,7,HARRISON COUNTY,Grade 5,1382
2021-2022,7,HARRISON COUNTY,Grade 6,2610
2021-2022,7,HARRISON COUNTY,Grade 7,2978
2021-2022,7,HARRISON COUNTY,Grade 8,3131
2021-2022,7,HARRISON COUNTY,Grade 9,3268
2021-2022,7,HARRISON COUNTY,Grade 10,2908
2021-2022,7,HARRISON COUNTY,Grade 11,2616
2021-2022,7,HARRISON COUNTY,Grade 12,2179
2021-2022,16,HARTLEY COUNTY,Pre-kindergarten,21
2021-2022,16,HARTLEY COUNTY,Kindergarten,23
2021-2022,16,HARTLEY COUNTY,Grade 1,33
2021-2022,16,HARTLEY COUNTY,Grade 2,23
2021-2022,16,HARTLEY COUNTY,Grade 3,40
2021-2022,16,HARTLEY COUNTY,Grade 4,32
2021-2022,16,HARTLEY COUNTY,Grade 5,32
2021-2022,16,HARTLEY COUNTY,Grade 6,30
2021-2022,16,HARTLEY COUNTY,Grade 7,37
2021-2022,16,HARTLEY COUNTY,Grade 8,36
2021-2022,16,HARTLEY COUNTY,Grade 9,20
2021-2022,16,HARTLEY COUNTY,Grade 10,19
2021-2022,16,HARTLEY COUNTY,Grade 11,25
2021-2022,16,HARTLEY COUNTY,Grade 12,24
2021-2022,14,HASKELL COUNTY,Early Education,3
2021-2022,14,HASKELL COUNTY,Pre-kindergarten,54
2021-2022,14,HASKELL COUNTY,Kindergarten,55
2021-2022,14,HASKELL COUNTY,Grade 1,53
2021-2022,14,HASKELL COUNTY,Grade 2,49
2021-2022,14,HASKELL COUNTY,Grade 3,51
2021-2022,14,HASKELL COUNTY,Grade 4,56
2021-2022,14,HASKELL COUNTY,Grade 5,50
2021-2022,14,HASKELL COUNTY,Grade 6,63
2021-2022,14,HASKELL COUNTY,Grade 7,64
2021-2022,14,HASKELL COUNTY,Grade 8,66
2021-2022,14,HASKELL COUNTY,Grade 9,53
2021-2022,14,HASKELL COUNTY,Grade 10,49
2021-2022,14,HASKELL COUNTY,Grade 11,51
2021-2022,14,HASKELL COUNTY,Grade 12,58
2021-2022,13,HAYS COUNTY,Early Education,185
2021-2022,13,HAYS COUNTY,Pre-kindergarten,1394
2021-2022,13,HAYS COUNTY,Kindergarten,2873
2021-2022,13,HAYS COUNTY,Grade 1,2922
2021-2022,13,HAYS COUNTY,Grade 2,2818
2021-2022,13,HAYS COUNTY,Grade 3,2826
2021-2022,13,HAYS COUNTY,Grade 4,2810
2021-2022,13,HAYS COUNTY,Grade 5,2927
2021-2022,13,HAYS COUNTY,Grade 6,2990
2021-2022,13,HAYS COUNTY,Grade 7,3108
2021-2022,13,HAYS COUNTY,Grade 8,3229
2021-2022,13,HAYS COUNTY,Grade 9,3831
2021-2022,13,HAYS COUNTY,Grade 10,3223
2021-2022,13,HAYS COUNTY,Grade 11,2970
2021-2022,13,HAYS COUNTY,Grade 12,2559
2021-2022,16,HEMPHILL COUNTY,Early Education,7
2021-2022,16,HEMPHILL COUNTY,Pre-kindergarten,39
2021-2022,16,HEMPHILL COUNTY,Kindergarten,56
2021-2022,16,HEMPHILL COUNTY,Grade 1,55
2021-2022,16,HEMPHILL COUNTY,Grade 2,43
2021-2022,16,HEMPHILL COUNTY,Grade 3,41
2021-2022,16,HEMPHILL COUNTY,Grade 4,55
2021-2022,16,HEMPHILL COUNTY,Grade 5,49
2021-2022,16,HEMPHILL COUNTY,Grade 6,80
2021-2022,16,HEMPHILL COUNTY,Grade 7,62
2021-2022,16,HEMPHILL COUNTY,Grade 8,74
2021-2022,16,HEMPHILL COUNTY,Grade 9,86
2021-2022,16,HEMPHILL COUNTY,Grade 10,70
2021-2022,16,HEMPHILL COUNTY,Grade 11,64
2021-2022,16,HEMPHILL COUNTY,Grade 12,60
2021-2022,7,HENDERSON COUNTY,Early Education,10
2021-2022,7,HENDERSON COUNTY,Pre-kindergarten,302
2021-2022,10,HENDERSON COUNTY,Pre-kindergarten,195
2021-2022,7,HENDERSON COUNTY,Kindergarten,548
2021-2022,10,HENDERSON COUNTY,Kindergarten,191
2021-2022,7,HENDERSON COUNTY,Grade 1,546
2021-2022,10,HENDERSON COUNTY,Grade 1,194
2021-2022,7,HENDERSON COUNTY,Grade 2,516
2021-2022,10,HENDERSON COUNTY,Grade 2,220
2021-2022,7,HENDERSON COUNTY,Grade 3,482
2021-2022,10,HENDERSON COUNTY,Grade 3,203
2021-2022,7,HENDERSON COUNTY,Grade 4,521
2021-2022,10,HENDERSON COUNTY,Grade 4,217
2021-2022,7,HENDERSON COUNTY,Grade 5,519
2021-2022,10,HENDERSON COUNTY,Grade 5,209
2021-2022,7,HENDERSON COUNTY,Grade 6,514
2021-2022,10,HENDERSON COUNTY,Grade 6,215
2021-2022,7,HENDERSON COUNTY,Grade 7,544
2021-2022,10,HENDERSON COUNTY,Grade 7,211
2021-2022,7,HENDERSON COUNTY,Grade 8,550
2021-2022,10,HENDERSON COUNTY,Grade 8,226
2021-2022,7,HENDERSON COUNTY,Grade 9,568
2021-2022,10,HENDERSON COUNTY,Grade 9,253
2021-2022,7,HENDERSON COUNTY,Grade 10,523
2021-2022,10,HENDERSON COUNTY,Grade 10,207
2021-2022,7,HENDERSON COUNTY,Grade 11,467
2021-2022,10,HENDERSON COUNTY,Grade 11,231
2021-2022,7,HENDERSON COUNTY,Grade 12,407
2021-2022,10,HENDERSON COUNTY,Grade 12,194
2021-2022,1,HIDALGO COUNTY,Early Education,246
2021-2022,1,HIDALGO COUNTY,Pre-kindergarten,15422
2021-2022,1,HIDALGO COUNTY,Kindergarten,17541
2021-2022,1,HIDALGO COUNTY,Grade 1,19132
2021-2022,1,HIDALGO COUNTY,Grade 2,18986
2021-2022,1,HIDALGO COUNTY,Grade 3,18059
2021-2022,1,HIDALGO COUNTY,Grade 4,17673
2021-2022,1,HIDALGO COUNTY,Grade 5,17126
2021-2022,1,HIDALGO COUNTY,Grade 6,19106
2021-2022,1,HIDALGO COUNTY,Grade 7,19817
2021-2022,1,HIDALGO COUNTY,Grade 8,19234
2021-2022,1,HIDALGO COUNTY,Grade 9,21094
2021-2022,1,HIDALGO COUNTY,Grade 10,17252
2021-2022,1,HIDALGO COUNTY,Grade 11,16000
2021-2022,1,HIDALGO COUNTY,Grade 12,14966
2021-2022,12,HILL COUNTY,Early Education,16
2021-2022,12,HILL COUNTY,Pre-kindergarten,454
2021-2022,12,HILL COUNTY,Kindergarten,433
2021-2022,12,HILL COUNTY,Grade 1,455
2021-2022,12,HILL COUNTY,Grade 2,480
2021-2022,12,HILL COUNTY,Grade 3,454
2021-2022,12,HILL COUNTY,Grade 4,427
2021-2022,12,HILL COUNTY,Grade 5,464
2021-2022,12,HILL COUNTY,Grade 6,476
2021-2022,12,HILL COUNTY,Grade 7,466
2021-2022,12,HILL COUNTY,Grade 8,503
2021-2022,12,HILL COUNTY,Grade 9,512
2021-2022,12,HILL COUNTY,Grade 10,460
2021-2022,12,HILL COUNTY,Grade 11,453
2021-2022,12,HILL COUNTY,Grade 12,416
2021-2022,17,HOCKLEY COUNTY,Early Education,33
2021-2022,17,HOCKLEY COUNTY,Pre-kindergarten,274
2021-2022,17,HOCKLEY COUNTY,Kindergarten,361
2021-2022,17,HOCKLEY COUNTY,Grade 1,312
2021-2022,17,HOCKLEY COUNTY,Grade 2,322
2021-2022,17,HOCKLEY COUNTY,Grade 3,317
2021-2022,17,HOCKLEY COUNTY,Grade 4,338
2021-2022,17,HOCKLEY COUNTY,Grade 5,336
2021-2022,17,HOCKLEY COUNTY,Grade 6,344
2021-2022,17,HOCKLEY COUNTY,Grade 7,364
2021-2022,17,HOCKLEY COUNTY,Grade 8,378
2021-2022,17,HOCKLEY COUNTY,Grade 9,361
2021-2022,17,HOCKLEY COUNTY,Grade 10,316
2021-2022,17,HOCKLEY COUNTY,Grade 11,326
2021-2022,17,HOCKLEY COUNTY,Grade 12,315
2021-2022,11,HOOD COUNTY,Early Education,35
2021-2022,11,HOOD COUNTY,Pre-kindergarten,358
2021-2022,11,HOOD COUNTY,Kindergarten,707
2021-2022,11,HOOD COUNTY,Grade 1,644
2021-2022,11,HOOD COUNTY,Grade 2,655
2021-2022,11,HOOD COUNTY,Grade 3,705
2021-2022,11,HOOD COUNTY,Grade 4,587
2021-2022,11,HOOD COUNTY,Grade 5,668
2021-2022,11,HOOD COUNTY,Grade 6,689
2021-2022,11,HOOD COUNTY,Grade 7,725
2021-2022,11,HOOD COUNTY,Grade 8,736
2021-2022,11,HOOD COUNTY,Grade 9,763
2021-2022,11,HOOD COUNTY,Grade 10,675
2021-2022,11,HOOD COUNTY,Grade 11,644
2021-2022,11,HOOD COUNTY,Grade 12,491
2021-2022,8,HOPKINS COUNTY,Early Education,18
2021-2022,8,HOPKINS COUNTY,Pre-kindergarten,374
2021-2022,8,HOPKINS COUNTY,Kindergarten,439
2021-2022,8,HOPKINS COUNTY,Grade 1,489
2021-2022,8,HOPKINS COUNTY,Grade 2,460
2021-2022,8,HOPKINS COUNTY,Grade 3,478
2021-2022,8,HOPKINS COUNTY,Grade 4,465
2021-2022,8,HOPKINS COUNTY,Grade 5,509
2021-2022,8,HOPKINS COUNTY,Grade 6,509
2021-2022,8,HOPKINS COUNTY,Grade 7,516
2021-2022,8,HOPKINS COUNTY,Grade 8,561
2021-2022,8,HOPKINS COUNTY,Grade 9,538
2021-2022,8,HOPKINS COUNTY,Grade 10,505
2021-2022,8,HOPKINS COUNTY,Grade 11,469
2021-2022,8,HOPKINS COUNTY,Grade 12,450
2021-2022,6,HOUSTON COUNTY,Early Education,4
2021-2022,6,HOUSTON COUNTY,Pre-kindergarten,218
2021-2022,6,HOUSTON COUNTY,Kindergarten,217
2021-2022,6,HOUSTON COUNTY,Grade 1,196
2021-2022,6,HOUSTON COUNTY,Grade 2,201
2021-2022,6,HOUSTON COUNTY,Grade 3,207
2021-2022,6,HOUSTON COUNTY,Grade 4,199
2021-2022,6,HOUSTON COUNTY,Grade 5,220
2021-2022,6,HOUSTON COUNTY,Grade 6,217
2021-2022,6,HOUSTON COUNTY,Grade 7,252
2021-2022,6,HOUSTON COUNTY,Grade 8,241
2021-2022,6,HOUSTON COUNTY,Grade 9,269
2021-2022,6,HOUSTON COUNTY,Grade 10,235
2021-2022,6,HOUSTON COUNTY,Grade 11,180
2021-2022,6,HOUSTON COUNTY,Grade 12,206
2021-2022,18,HOWARD COUNTY,Early Education,31
2021-2022,18,HOWARD COUNTY,Pre-kindergarten,134
2021-2022,18,HOWARD COUNTY,Kindergarten,463
2021-2022,18,HOWARD COUNTY,Grade 1,383
2021-2022,18,HOWARD COUNTY,Grade 2,416
2021-2022,18,HOWARD COUNTY,Grade 3,403
2021-2022,18,HOWARD COUNTY,Grade 4,382
2021-2022,18,HOWARD COUNTY,Grade 5,401
2021-2022,18,HOWARD COUNTY,Grade 6,415
2021-2022,18,HOWARD COUNTY,Grade 7,426
2021-2022,18,HOWARD COUNTY,Grade 8,446
2021-2022,18,HOWARD COUNTY,Grade 9,461
2021-2022,18,HOWARD COUNTY,Grade 10,405
2021-2022,18,HOWARD COUNTY,Grade 11,367
2021-2022,18,HOWARD COUNTY,Grade 12,356
2021-2022,19,HUDSPETH COUNTY,Pre-kindergarten,24
2021-2022,19,HUDSPETH COUNTY,Kindergarten,52
2021-2022,19,HUDSPETH COUNTY,Grade 1,41
2021-2022,19,HUDSPETH COUNTY,Grade 2,40
2021-2022,19,HUDSPETH COUNTY,Grade 3,42
2021-2022,19,HUDSPETH COUNTY,Grade 4,40
2021-2022,19,HUDSPETH COUNTY,Grade 5,44
2021-2022,19,HUDSPETH COUNTY,Grade 6,49
2021-2022,19,HUDSPETH COUNTY,Grade 7,46
2021-2022,19,HUDSPETH COUNTY,Grade 8,33
2021-2022,19,HUDSPETH COUNTY,Grade 9,52
2021-2022,19,HUDSPETH COUNTY,Grade 10,45
2021-2022,19,HUDSPETH COUNTY,Grade 11,37
2021-2022,19,HUDSPETH COUNTY,Grade 12,43
2021-2022,10,HUNT COUNTY,Early Education,42
2021-2022,10,HUNT COUNTY,Pre-kindergarten,808
2021-2022,10,HUNT COUNTY,Kindergarten,1069
2021-2022,10,HUNT COUNTY,Grade 1,1153
2021-2022,10,HUNT COUNTY,Grade 2,1105
2021-2022,10,HUNT COUNTY,Grade 3,1062
2021-2022,10,HUNT COUNTY,Grade 4,1083
2021-2022,10,HUNT COUNTY,Grade 5,1111
2021-2022,10,HUNT COUNTY,Grade 6,1065
2021-2022,10,HUNT COUNTY,Grade 7,1196
2021-2022,10,HUNT COUNTY,Grade 8,1225
2021-2022,10,HUNT COUNTY,Grade 9,1218
2021-2022,10,HUNT COUNTY,Grade 10,1147
2021-2022,10,HUNT COUNTY,Grade 11,1087
2021-2022,10,HUNT COUNTY,Grade 12,1013
2021-2022,16,HUTCHINSON COUNTY,Early Education,9
2021-2022,16,HUTCHINSON COUNTY,Pre-kindergarten,196
2021-2022,16,HUTCHINSON COUNTY,Kindergarten,295
2021-2022,16,HUTCHINSON COUNTY,Grade 1,279
2021-2022,16,HUTCHINSON COUNTY,Grade 2,272
2021-2022,16,HUTCHINSON COUNTY,Grade 3,263
2021-2022,16,HUTCHINSON COUNTY,Grade 4,280
2021-2022,16,HUTCHINSON COUNTY,Grade 5,255
2021-2022,16,HUTCHINSON COUNTY,Grade 6,279
2021-2022,16,HUTCHINSON COUNTY,Grade 7,284
2021-2022,16,HUTCHINSON COUNTY,Grade 8,305
2021-2022,16,HUTCHINSON COUNTY,Grade 9,337
2021-2022,16,HUTCHINSON COUNTY,Grade 10,289
2021-2022,16,HUTCHINSON COUNTY,Grade 11,290
2021-2022,16,HUTCHINSON COUNTY,Grade 12,280
2021-2022,15,IRION COUNTY,Pre-kindergarten,40
2021-2022,15,IRION COUNTY,Kindergarten,19
2021-2022,15,IRION COUNTY,Grade 1,25
2021-2022,15,IRION COUNTY,Grade 2,26
2021-2022,15,IRION COUNTY,Grade 3,22
2021-2022,15,IRION COUNTY,Grade 4,23
2021-2022,15,IRION COUNTY,Grade 5,23
2021-2022,15,IRION COUNTY,Grade 6,22
2021-2022,15,IRION COUNTY,Grade 7,18
2021-2022,15,IRION COUNTY,Grade 8,26
2021-2022,15,IRION COUNTY,Grade 9,17
2021-2022,15,IRION COUNTY,Grade 10,22
2021-2022,15,IRION COUNTY,Grade 11,24
2021-2022,15,IRION COUNTY,Grade 12,27
2021-2022,9,JACK COUNTY,Early Education,7
2021-2022,9,JACK COUNTY,Pre-kindergarten,67
2021-2022,9,JACK COUNTY,Kindergarten,105
2021-2022,9,JACK COUNTY,Grade 1,121
2021-2022,9,JACK COUNTY,Grade 2,103
2021-2022,9,JACK COUNTY,Grade 3,120
2021-2022,9,JACK COUNTY,Grade 4,125
2021-2022,9,JACK COUNTY,Grade 5,132
2021-2022,9,JACK COUNTY,Grade 6,105
2021-2022,9,JACK COUNTY,Grade 7,134
2021-2022,9,JACK COUNTY,Grade 8,137
2021-2022,9,JACK COUNTY,Grade 9,160
2021-2022,9,JACK COUNTY,Grade 10,135
2021-2022,9,JACK COUNTY,Grade 11,109
2021-2022,9,JACK COUNTY,Grade 12,92
2021-2022,3,JACKSON COUNTY,Early Education,16
2021-2022,3,JACKSON COUNTY,Pre-kindergarten,141
2021-2022,3,JACKSON COUNTY,Kindergarten,239
2021-2022,3,JACKSON COUNTY,Grade 1,257
2021-2022,3,JACKSON COUNTY,Grade 2,248
2021-2022,3,JACKSON COUNTY,Grade 3,240
2021-2022,3,JACKSON COUNTY,Grade 4,240
2021-2022,3,JACKSON COUNTY,Grade 5,222
2021-2022,3,JACKSON COUNTY,Grade 6,285
2021-2022,3,JACKSON COUNTY,Grade 7,246
2021-2022,3,JACKSON COUNTY,Grade 8,285
2021-2022,3,JACKSON COUNTY,Grade 9,281
2021-2022,3,JACKSON COUNTY,Grade 10,263
2021-2022,3,JACKSON COUNTY,Grade 11,258
2021-2022,3,JACKSON COUNTY,Grade 12,234
2021-2022,5,JASPER COUNTY,Early Education,18
2021-2022,5,JASPER COUNTY,Pre-kindergarten,232
2021-2022,5,JASPER COUNTY,Kindergarten,440
2021-2022,5,JASPER COUNTY,Grade 1,435
2021-2022,5,JASPER COUNTY,Grade 2,355
2021-2022,5,JASPER COUNTY,Grade 3,411
2021-2022,5,JASPER COUNTY,Grade 4,428
2021-2022,5,JASPER COUNTY,Grade 5,409
2021-2022,5,JASPER COUNTY,Grade 6,483
2021-2022,5,JASPER COUNTY,Grade 7,461
2021-2022,5,JASPER COUNTY,Grade 8,466
2021-2022,5,JASPER COUNTY,Grade 9,469
2021-2022,5,JASPER COUNTY,Grade 10,445
2021-2022,5,JASPER COUNTY,Grade 11,450
2021-2022,5,JASPER COUNTY,Grade 12,379
2021-2022,18,JEFF DAVIS COUNTY,Early Education,2
2021-2022,18,JEFF DAVIS COUNTY,Pre-kindergarten,11
2021-2022,18,JEFF DAVIS COUNTY,Kindergarten,12
2021-2022,18,JEFF DAVIS COUNTY,Grade 1,10
2021-2022,18,JEFF DAVIS COUNTY,Grade 2,10
2021-2022,18,JEFF DAVIS COUNTY,Grade 3,7
2021-2022,18,JEFF DAVIS COUNTY,Grade 4,16
2021-2022,18,JEFF DAVIS COUNTY,Grade 5,20
2021-2022,18,JEFF DAVIS COUNTY,Grade 6,19
2021-2022,18,JEFF DAVIS COUNTY,Grade 7,16
2021-2022,18,JEFF DAVIS COUNTY,Grade 8,17
2021-2022,18,JEFF DAVIS COUNTY,Grade 9,17
2021-2022,18,JEFF DAVIS COUNTY,Grade 10,17
2021-2022,18,JEFF DAVIS COUNTY,Grade 11,19
2021-2022,18,JEFF DAVIS COUNTY,Grade 12,21
2021-2022,5,JEFFERSON COUNTY,Early Education,357
2021-2022,5,JEFFERSON COUNTY,Pre-kindergarten,2126
2021-2022,5,JEFFERSON COUNTY,Kindergarten,3032
2021-2022,5,JEFFERSON COUNTY,Grade 1,3170
2021-2022,5,JEFFERSON COUNTY,Grade 2,2982
2021-2022,5,JEFFERSON COUNTY,Grade 3,2971
2021-2022,5,JEFFERSON COUNTY,Grade 4,2830
2021-2022,5,JEFFERSON COUNTY,Grade 5,2865
2021-2022,5,JEFFERSON COUNTY,Grade 6,2983
2021-2022,5,JEFFERSON COUNTY,Grade 7,3059
2021-2022,5,JEFFERSON COUNTY,Grade 8,2985
2021-2022,5,JEFFERSON COUNTY,Grade 9,3417
2021-2022,5,JEFFERSON COUNTY,Grade 10,2762
2021-2022,5,JEFFERSON COUNTY,Grade 11,2601
2021-2022,5,JEFFERSON COUNTY,Grade 12,2393
2021-2022,1,JIM HOGG COUNTY,Early Education,2
2021-2022,1,JIM HOGG COUNTY,Pre-kindergarten,32
2021-2022,1,JIM HOGG COUNTY,Kindergarten,82
2021-2022,1,JIM HOGG COUNTY,Grade 1,77
2021-2022,1,JIM HOGG COUNTY,Grade 2,88
2021-2022,1,JIM HOGG COUNTY,Grade 3,73
2021-2022,1,JIM HOGG COUNTY,Grade 4,89
2021-2022,1,JIM HOGG COUNTY,Grade 5,71
2021-2022,1,JIM HOGG COUNTY,Grade 6,65
2021-2022,1,JIM HOGG COUNTY,Grade 7,90
2021-2022,1,JIM HOGG COUNTY,Grade 8,78
2021-2022,1,JIM HOGG COUNTY,Grade 9,91
2021-2022,1,JIM HOGG COUNTY,Grade 10,85
2021-2022,1,JIM HOGG COUNTY,Grade 11,80
2021-2022,1,JIM HOGG COUNTY,Grade 12,75
2021-2022,2,JIM WELLS COUNTY,Early Education,22
2021-2022,2,JIM WELLS COUNTY,Pre-kindergarten,299
2021-2022,2,JIM WELLS COUNTY,Kindergarten,526
2021-2022,2,JIM WELLS COUNTY,Grade 1,586
2021-2022,2,JIM WELLS COUNTY,Grade 2,550
2021-2022,2,JIM WELLS COUNTY,Grade 3,539
2021-2022,2,JIM WELLS COUNTY,Grade 4,515
2021-2022,2,JIM WELLS COUNTY,Grade 5,550
2021-2022,2,JIM WELLS COUNTY,Grade 6,531
2021-2022,2,JIM WELLS COUNTY,Grade 7,575
2021-2022,2,JIM WELLS COUNTY,Grade 8,559
2021-2022,2,JIM WELLS COUNTY,Grade 9,710
2021-2022,2,JIM WELLS COUNTY,Grade 10,546
2021-2022,2,JIM WELLS COUNTY,Grade 11,515
2021-2022,2,JIM WELLS COUNTY,Grade 12,440
2021-2022,11,JOHNSON COUNTY,Early Education,200
2021-2022,11,JOHNSON COUNTY,Pre-kindergarten,1182
2021-2022,11,JOHNSON COUNTY,Kindergarten,2587
2021-2022,11,JOHNSON COUNTY,Grade 1,2665
2021-2022,11,JOHNSON COUNTY,Grade 2,2561
2021-2022,11,JOHNSON COUNTY,Grade 3,2644
2021-2022,11,JOHNSON COUNTY,Grade 4,2680
2021-2022,11,JOHNSON COUNTY,Grade 5,2672
2021-2022,11,JOHNSON COUNTY,Grade 6,2781
2021-2022,11,JOHNSON COUNTY,Grade 7,2898
2021-2022,11,JOHNSON COUNTY,Grade 8,3022
2021-2022,11,JOHNSON COUNTY,Grade 9,3320
2021-2022,11,JOHNSON COUNTY,Grade 10,2915
2021-2022,11,JOHNSON COUNTY,Grade 11,2808
2021-2022,11,JOHNSON COUNTY,Grade 12,2491
2021-2022,14,JONES COUNTY,Early Education,13
2021-2022,14,JONES COUNTY,Pre-kindergarten,175
2021-2022,14,JONES COUNTY,Kindergarten,189
2021-2022,14,JONES COUNTY,Grade 1,194
2021-2022,14,JONES COUNTY,Grade 2,178
2021-2022,14,JONES COUNTY,Grade 3,191
2021-2022,14,JONES COUNTY,Grade 4,191
2021-2022,14,JONES COUNTY,Grade 5,173
2021-2022,14,JONES COUNTY,Grade 6,206
2021-2022,14,JONES COUNTY,Grade 7,201
2021-2022,14,JONES COUNTY,Grade 8,171
2021-2022,14,JONES COUNTY,Grade 9,222
2021-2022,14,JONES COUNTY,Grade 10,179
2021-2022,14,JONES COUNTY,Grade 11,206
2021-2022,14,JONES COUNTY,Grade 12,169
2021-2022,3,KARNES COUNTY,Early Education,1
2021-2022,20,KARNES COUNTY,Early Education,9
2021-2022,3,KARNES COUNTY,Pre-kindergarten,57
