T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2022-2023,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2022-2023,20,GUADALUPE COUNTY,Grade 3,1869
2022-2023,20,GUADALUPE COUNTY,Grade 4,1906
2022-2023,20,GUADALUPE COUNTY,Grade 5,1867
2022-2023,20,GUADALUPE COUNTY,Grade 6,1877
2022-2023,20,GUADALUPE COUNTY,Grade 7,2030
2022-2023,20,GUADALUPE COUNTY,Grade 8,2176
2022-2023,20,GUADALUPE COUNTY,Grade 9,2513
2022-2023,20,GUADALUPE COUNTY,Grade 10,2239
2022-2023,20,GUADALUPE COUNTY,Grade 11,1966
2022-2023,20,GUADALUPE COUNTY,Grade 12,1982
2022-2023,17,HALE COUNTY,Early Education,56
2022-2023,17,HALE COUNTY,Pre-kindergarten,304
2022-2023,17,HALE COUNTY,Kindergarten,419
2022-2023,17,HALE COUNTY,Grade 1,415
2022-2023,17,HALE COUNTY,Grade 2,414
2022-2023,17,HALE COUNTY,Grade 3,428
2022-2023,17,HALE COUNTY,Grade 4,436
2022-2023,17,HALE COUNTY,Grade 5,469
2022-2023,17,HALE COUNTY,Grade 6,482
2022-2023,17,HALE COUNTY,Grade 7,537
2022-2023,17,HALE COUNTY,Grade 8,519
2022-2023,17,HALE COUNTY,Grade 9,496
2022-2023,17,HALE COUNTY,Grade 10,567
2022-2023,17,HALE COUNTY,Grade 11,479
2022-2023,17,HALE COUNTY,Grade 12,433
2022-2023,16,HALL COUNTY,Early Education,13
2022-2023,16,HALL COUNTY,Pre-kindergarten,51
2022-2023,16,HALL COUNTY,Kindergarten,33
2022-2023,16,HALL COUNTY,Grade 1,30
2022-2023,16,HALL COUNTY,Grade 2,31
2022-2023,16,HALL COUNTY,Grade 3,45
2022-2023,16,HALL COUNTY,Grade 4,30
2022-2023,16,HALL COUNTY,Grade 5,46
2022-2023,16,HALL COUNTY,Grade 6,42
2022-2023,16,HALL COUNTY,Grade 7,35
2022-2023,16,HALL COUNTY,Grade 8,50
2022-2023,16,HALL COUNTY,Grade 9,48
2022-2023,16,HALL COUNTY,Grade 10,57
2022-2023,16,HALL COUNTY,Grade 11,48
2022-2023,16,HALL COUNTY,Grade 12,56
2022-2023,12,HAMILTON COUNTY,Early Education,2
2022-2023,12,HAMILTON COUNTY,Pre-kindergarten,74
2022-2023,12,HAMILTON COUNTY,Kindergarten,109
2022-2023,12,HAMILTON COUNTY,Grade 1,94
2022-2023,12,HAMILTON COUNTY,Grade 2,122
2022-2023,12,HAMILTON COUNTY,Grade 3,101
2022-2023,12,HAMILTON COUNTY,Grade 4,106
2022-2023,12,HAMILTON COUNTY,Grade 5,122
2022-2023,12,HAMILTON COUNTY,Grade 6,97
2022-2023,12,HAMILTON COUNTY,Grade 7,103
2022-2023,12,HAMILTON COUNTY,Grade 8,129
2022-2023,12,HAMILTON COUNTY,Grade 9,114
2022-2023,12,HAMILTON COUNTY,Grade 10,89
2022-2023,12,HAMILTON COUNTY,Grade 11,97
2022-2023,12,HAMILTON COUNTY,Grade 12,81
2022-2023,16,HANSFORD COUNTY,Early Education,13
2022-2023,16,HANSFORD COUNTY,Pre-kindergarten,63
2022-2023,16,HANSFORD COUNTY,Kindergarten,89
2022-2023,16,HANSFORD COUNTY,Grade 1,81
2022-2023,16,HANSFORD COUNTY,Grade 2,92
2022-2023,16,HANSFORD COUNTY,Grade 3,91
2022-2023,16,HANSFORD COUNTY,Grade 4,80
2022-2023,16,HANSFORD COUNTY,Grade 5,97
2022-2023,16,HANSFORD COUNTY,Grade 6,102
2022-2023,16,HANSFORD COUNTY,Grade 7,93
2022-2023,16,HANSFORD COUNTY,Grade 8,89
2022-2023,16,HANSFORD COUNTY,Grade 9,98
2022-2023,16,HANSFORD COUNTY,Grade 10,95
2022-2023,16,HANSFORD COUNTY,Grade 11,107
2022-2023,16,HANSFORD COUNTY,Grade 12,101
2022-2023,9,HARDEMAN COUNTY,Early Education,1
2022-2023,9,HARDEMAN COUNTY,Pre-kindergarten,46
2022-2023,9,HARDEMAN COUNTY,Kindergarten,39
2022-2023,9,HARDEMAN COUNTY,Grade 1,46
2022-2023,9,HARDEMAN COUNTY,Grade 2,47
2022-2023,9,HARDEMAN COUNTY,Grade 3,38
2022-2023,9,HARDEMAN COUNTY,Grade 4,51
2022-2023,9,HARDEMAN COUNTY,Grade 5,42
2022-2023,9,HARDEMAN COUNTY,Grade 6,41
2022-2023,9,HARDEMAN COUNTY,Grade 7,53
2022-2023,9,HARDEMAN COUNTY,Grade 8,49
2022-2023,9,HARDEMAN COUNTY,Grade 9,53
2022-2023,9,HARDEMAN COUNTY,Grade 10,53
2022-2023,9,HARDEMAN COUNTY,Grade 11,52
2022-2023,9,HARDEMAN COUNTY,Grade 12,53
2022-2023,5,HARDIN COUNTY,Early Education,62
2022-2023,5,HARDIN COUNTY,Pre-kindergarten,311
2022-2023,5,HARDIN COUNTY,Kindergarten,811
2022-2023,5,HARDIN COUNTY,Grade 1,855
2022-2023,5,HARDIN COUNTY,Grade 2,870
2022-2023,5,HARDIN COUNTY,Grade 3,832
2022-2023,5,HARDIN COUNTY,Grade 4,869
2022-2023,5,HARDIN COUNTY,Grade 5,833
2022-2023,5,HARDIN COUNTY,Grade 6,824
2022-2023,5,HARDIN COUNTY,Grade 7,856
2022-2023,5,HARDIN COUNTY,Grade 8,902
2022-2023,5,HARDIN COUNTY,Grade 9,927
2022-2023,5,HARDIN COUNTY,Grade 10,887
2022-2023,5,HARDIN COUNTY,Grade 11,745
2022-2023,5,HARDIN COUNTY,Grade 12,747
2022-2023,4,HARRIS COUNTY,Early Education,4142
2022-2023,4,HARRIS COUNTY,Pre-kindergarten,39430
2022-2023,4,HARRIS COUNTY,Kindergarten,58102
2022-2023,4,HARRIS COUNTY,Grade 1,64939
2022-2023,4,HARRIS COUNTY,Grade 2,64040
2022-2023,4,HARRIS COUNTY,Grade 3,62599
2022-2023,4,HARRIS COUNTY,Grade 4,63568
2022-2023,4,HARRIS COUNTY,Grade 5,63466
2022-2023,4,HARRIS COUNTY,Grade 6,64554
2022-2023,4,HARRIS COUNTY,Grade 7,65927
2022-2023,4,HARRIS COUNTY,Grade 8,69691
2022-2023,4,HARRIS COUNTY,Grade 9,78664
2022-2023,4,HARRIS COUNTY,Grade 10,70185
2022-2023,4,HARRIS COUNTY,Grade 11,62436
2022-2023,4,HARRIS COUNTY,Grade 12,59445
2022-2023,7,HARRISON COUNTY,Early Education,27
2022-2023,7,HARRISON COUNTY,Pre-kindergarten,456
2022-2023,7,HARRISON COUNTY,Kindergarten,818
2022-2023,7,HARRISON COUNTY,Grade 1,981
2022-2023,7,HARRISON COUNTY,Grade 2,893
2022-2023,7,HARRISON COUNTY,Grade 3,1128
2022-2023,7,HARRISON COUNTY,Grade 4,1405
2022-2023,7,HARRISON COUNTY,Grade 5,1580
2022-2023,7,HARRISON COUNTY,Grade 6,1872
2022-2023,7,HARRISON COUNTY,Grade 7,2659
2022-2023,7,HARRISON COUNTY,Grade 8,3145
2022-2023,7,HARRISON COUNTY,Grade 9,3942
2022-2023,7,HARRISON COUNTY,Grade 10,3205
2022-2023,7,HARRISON COUNTY,Grade 11,2847
2022-2023,7,HARRISON COUNTY,Grade 12,2390
2022-2023,16,HARTLEY COUNTY,Pre-kindergarten,21
2022-2023,16,HARTLEY COUNTY,Kindergarten,27
2022-2023,16,HARTLEY COUNTY,Grade 1,25
2022-2023,16,HARTLEY COUNTY,Grade 2,34
2022-2023,16,HARTLEY COUNTY,Grade 3,24
2022-2023,16,HARTLEY COUNTY,Grade 4,36
2022-2023,16,HARTLEY COUNTY,Grade 5,31
2022-2023,16,HARTLEY COUNTY,Grade 6,28
2022-2023,16,HARTLEY COUNTY,Grade 7,32
2022-2023,16,HARTLEY COUNTY,Grade 8,37
2022-2023,16,HARTLEY COUNTY,Grade 9,36
2022-2023,16,HARTLEY COUNTY,Grade 10,21
2022-2023,16,HARTLEY COUNTY,Grade 11,20
2022-2023,16,HARTLEY COUNTY,Grade 12,19
2022-2023,14,HASKELL COUNTY,Early Education,1
2022-2023,14,HASKELL COUNTY,Pre-kindergarten,66
2022-2023,14,HASKELL COUNTY,Kindergarten,51
2022-2023,14,HASKELL COUNTY,Grade 1,52
2022-2023,14,HASKELL COUNTY,Grade 2,52
2022-2023,14,HASKELL COUNTY,Grade 3,43
2022-2023,14,HASKELL COUNTY,Grade 4,56
2022-2023,14,HASKELL COUNTY,Grade 5,56
2022-2023,14,HASKELL COUNTY,Grade 6,54
2022-2023,14,HASKELL COUNTY,Grade 7,61
2022-2023,14,HASKELL COUNTY,Grade 8,67
2022-2023,14,HASKELL COUNTY,Grade 9,62
2022-2023,14,HASKELL COUNTY,Grade 10,50
2022-2023,14,HASKELL COUNTY,Grade 11,47
2022-2023,14,HASKELL COUNTY,Grade 12,54
2022-2023,13,HAYS COUNTY,Early Education,212
2022-2023,13,HAYS COUNTY,Pre-kindergarten,1676
2022-2023,13,HAYS COUNTY,Kindergarten,2873
2022-2023,13,HAYS COUNTY,Grade 1,3093
2022-2023,13,HAYS COUNTY,Grade 2,3102
2022-2023,13,HAYS COUNTY,Grade 3,2987
2022-2023,13,HAYS COUNTY,Grade 4,3035
2022-2023,13,HAYS COUNTY,Grade 5,3019
2022-2023,13,HAYS COUNTY,Grade 6,3175
2022-2023,13,HAYS COUNTY,Grade 7,3153
2022-2023,13,HAYS COUNTY,Grade 8,3250
2022-2023,13,HAYS COUNTY,Grade 9,3876
2022-2023,13,HAYS COUNTY,Grade 10,3403
2022-2023,13,HAYS COUNTY,Grade 11,3045
2022-2023,13,HAYS COUNTY,Grade 12,2878
2022-2023,16,HEMPHILL COUNTY,Early Education,8
2022-2023,16,HEMPHILL COUNTY,Pre-kindergarten,38
2022-2023,16,HEMPHILL COUNTY,Kindergarten,49
2022-2023,16,HEMPHILL COUNTY,Grade 1,55
2022-2023,16,HEMPHILL COUNTY,Grade 2,54
2022-2023,16,HEMPHILL COUNTY,Grade 3,41
2022-2023,16,HEMPHILL COUNTY,Grade 4,43
2022-2023,16,HEMPHILL COUNTY,Grade 5,53
2022-2023,16,HEMPHILL COUNTY,Grade 6,48
2022-2023,16,HEMPHILL COUNTY,Grade 7,79
2022-2023,16,HEMPHILL COUNTY,Grade 8,64
2022-2023,16,HEMPHILL COUNTY,Grade 9,77
2022-2023,16,HEMPHILL COUNTY,Grade 10,87
2022-2023,16,HEMPHILL COUNTY,Grade 11,74
2022-2023,16,HEMPHILL COUNTY,Grade 12,59
2022-2023,7,HENDERSON COUNTY,Early Education,33
2022-2023,10,HENDERSON COUNTY,Early Education,1
2022-2023,7,HENDERSON COUNTY,Pre-kindergarten,322
2022-2023,10,HENDERSON COUNTY,Pre-kindergarten,201
2022-2023,7,HENDERSON COUNTY,Kindergarten,480
2022-2023,10,HENDERSON COUNTY,Kindergarten,225
2022-2023,7,HENDERSON COUNTY,Grade 1,567
2022-2023,10,HENDERSON COUNTY,Grade 1,199
2022-2023,7,HENDERSON COUNTY,Grade 2,543
2022-2023,10,HENDERSON COUNTY,Grade 2,199
2022-2023,7,HENDERSON COUNTY,Grade 3,533
2022-2023,10,HENDERSON COUNTY,Grade 3,227
2022-2023,7,HENDERSON COUNTY,Grade 4,498
2022-2023,10,HENDERSON COUNTY,Grade 4,210
2022-2023,7,HENDERSON COUNTY,Grade 5,532
2022-2023,10,HENDERSON COUNTY,Grade 5,227
2022-2023,7,HENDERSON COUNTY,Grade 6,540
2022-2023,10,HENDERSON COUNTY,Grade 6,219
2022-2023,7,HENDERSON COUNTY,Grade 7,517
2022-2023,10,HENDERSON COUNTY,Grade 7,233
2022-2023,7,HENDERSON COUNTY,Grade 8,548
2022-2023,10,HENDERSON COUNTY,Grade 8,230
2022-2023,7,HENDERSON COUNTY,Grade 9,562
2022-2023,10,HENDERSON COUNTY,Grade 9,261
2022-2023,7,HENDERSON COUNTY,Grade 10,534
2022-2023,10,HENDERSON COUNTY,Grade 10,252
2022-2023,7,HENDERSON COUNTY,Grade 11,498
2022-2023,10,HENDERSON COUNTY,Grade 11,203
2022-2023,7,HENDERSON COUNTY,Grade 12,432
2022-2023,10,HENDERSON COUNTY,Grade 12,212
2022-2023,1,HIDALGO COUNTY,Early Education,255
2022-2023,1,HIDALGO COUNTY,Pre-kindergarten,17759
2022-2023,1,HIDALGO COUNTY,Kindergarten,18045
2022-2023,1,HIDALGO COUNTY,Grade 1,19309
2022-2023,1,HIDALGO COUNTY,Grade 2,19954
2022-2023,1,HIDALGO COUNTY,Grade 3,19569
2022-2023,1,HIDALGO COUNTY,Grade 4,18762
2022-2023,1,HIDALGO COUNTY,Grade 5,18523
2022-2023,1,HIDALGO COUNTY,Grade 6,19733
2022-2023,1,HIDALGO COUNTY,Grade 7,20015
2022-2023,1,HIDALGO COUNTY,Grade 8,20348
2022-2023,1,HIDALGO COUNTY,Grade 9,21633
2022-2023,1,HIDALGO COUNTY,Grade 10,18798
2022-2023,1,HIDALGO COUNTY,Grade 11,15931
2022-2023,1,HIDALGO COUNTY,Grade 12,15225
2022-2023,12,HILL COUNTY,Early Education,19
2022-2023,12,HILL COUNTY,Pre-kindergarten,442
2022-2023,12,HILL COUNTY,Kindergarten,445
2022-2023,12,HILL COUNTY,Grade 1,448
2022-2023,12,HILL COUNTY,Grade 2,449
2022-2023,12,HILL COUNTY,Grade 3,476
2022-2023,12,HILL COUNTY,Grade 4,489
2022-2023,12,HILL COUNTY,Grade 5,446
2022-2023,12,HILL COUNTY,Grade 6,498
2022-2023,12,HILL COUNTY,Grade 7,478
2022-2023,12,HILL COUNTY,Grade 8,489
2022-2023,12,HILL COUNTY,Grade 9,525
2022-2023,12,HILL COUNTY,Grade 10,503
2022-2023,12,HILL COUNTY,Grade 11,443
2022-2023,12,HILL COUNTY,Grade 12,434
2022-2023,17,HOCKLEY COUNTY,Early Education,35
2022-2023,17,HOCKLEY COUNTY,Pre-kindergarten,274
2022-2023,17,HOCKLEY COUNTY,Kindergarten,317
2022-2023,17,HOCKLEY COUNTY,Grade 1,344
2022-2023,17,HOCKLEY COUNTY,Grade 2,309
2022-2023,17,HOCKLEY COUNTY,Grade 3,322
2022-2023,17,HOCKLEY COUNTY,Grade 4,314
2022-2023,17,HOCKLEY COUNTY,Grade 5,354
2022-2023,17,HOCKLEY COUNTY,Grade 6,355
2022-2023,17,HOCKLEY COUNTY,Grade 7,340
2022-2023,17,HOCKLEY COUNTY,Grade 8,363
2022-2023,17,HOCKLEY COUNTY,Grade 9,383
2022-2023,17,HOCKLEY COUNTY,Grade 10,343
2022-2023,17,HOCKLEY COUNTY,Grade 11,303
2022-2023,17,HOCKLEY COUNTY,Grade 12,319
2022-2023,11,HOOD COUNTY,Early Education,51
2022-2023,11,HOOD COUNTY,Pre-kindergarten,324
2022-2023,11,HOOD COUNTY,Kindergarten,668
2022-2023,11,HOOD COUNTY,Grade 1,753
2022-2023,11,HOOD COUNTY,Grade 2,689
2022-2023,11,HOOD COUNTY,Grade 3,666
2022-2023,11,HOOD COUNTY,Grade 4,734
2022-2023,11,HOOD COUNTY,Grade 5,620
2022-2023,11,HOOD COUNTY,Grade 6,705
2022-2023,11,HOOD COUNTY,Grade 7,709
2022-2023,11,HOOD COUNTY,Grade 8,725
2022-2023,11,HOOD COUNTY,Grade 9,831
2022-2023,11,HOOD COUNTY,Grade 10,675
2022-2023,11,HOOD COUNTY,Grade 11,617
2022-2023,11,HOOD COUNTY,Grade 12,573
2022-2023,8,HOPKINS COUNTY,Early Education,27
2022-2023,8,HOPKINS COUNTY,Pre-kindergarten,368
2022-2023,8,HOPKINS COUNTY,Kindergarten,490
2022-2023,8,HOPKINS COUNTY,Grade 1,474
2022-2023,8,HOPKINS COUNTY,Grade 2,483
2022-2023,8,HOPKINS COUNTY,Grade 3,459
2022-2023,8,HOPKINS COUNTY,Grade 4,480
2022-2023,8,HOPKINS COUNTY,Grade 5,478
2022-2023,8,HOPKINS COUNTY,Grade 6,513
2022-2023,8,HOPKINS COUNTY,Grade 7,522
2022-2023,8,HOPKINS COUNTY,Grade 8,530
2022-2023,8,HOPKINS COUNTY,Grade 9,571
2022-2023,8,HOPKINS COUNTY,Grade 10,512
2022-2023,8,HOPKINS COUNTY,Grade 11,479
2022-2023,8,HOPKINS COUNTY,Grade 12,448
2022-2023,6,HOUSTON COUNTY,Early Education,6
2022-2023,6,HOUSTON COUNTY,Pre-kindergarten,206
2022-2023,6,HOUSTON COUNTY,Kindergarten,228
2022-2023,6,HOUSTON COUNTY,Grade 1,226
2022-2023,6,HOUSTON COUNTY,Grade 2,205
2022-2023,6,HOUSTON COUNTY,Grade 3,215
2022-2023,6,HOUSTON COUNTY,Grade 4,206
2022-2023,6,HOUSTON COUNTY,Grade 5,208
2022-2023,6,HOUSTON COUNTY,Grade 6,228
2022-2023,6,HOUSTON COUNTY,Grade 7,241
2022-2023,6,HOUSTON COUNTY,Grade 8,260
2022-2023,6,HOUSTON COUNTY,Grade 9,253
2022-2023,6,HOUSTON COUNTY,Grade 10,244
2022-2023,6,HOUSTON COUNTY,Grade 11,222
2022-2023,6,HOUSTON COUNTY,Grade 12,163
2022-2023,18,HOWARD COUNTY,Early Education,32
2022-2023,18,HOWARD COUNTY,Pre-kindergarten,134
2022-2023,18,HOWARD COUNTY,Kindergarten,450
2022-2023,18,HOWARD COUNTY,Grade 1,455
2022-2023,18,HOWARD COUNTY,Grade 2,356
2022-2023,18,HOWARD COUNTY,Grade 3,414
2022-2023,18,HOWARD COUNTY,Grade 4,369
2022-2023,18,HOWARD COUNTY,Grade 5,371
2022-2023,18,HOWARD COUNTY,Grade 6,390
2022-2023,18,HOWARD COUNTY,Grade 7,398
2022-2023,18,HOWARD COUNTY,Grade 8,407
2022-2023,18,HOWARD COUNTY,Grade 9,424
2022-2023,18,HOWARD COUNTY,Grade 10,440
2022-2023,18,HOWARD COUNTY,Grade 11,376
2022-2023,18,HOWARD COUNTY,Grade 12,342
2022-2023,19,HUDSPETH COUNTY,Early Education,2
2022-2023,19,HUDSPETH COUNTY,Pre-kindergarten,10
2022-2023,19,HUDSPETH COUNTY,Kindergarten,37
2022-2023,19,HUDSPETH COUNTY,Grade 1,53
2022-2023,19,HUDSPETH COUNTY,Grade 2,35
2022-2023,19,HUDSPETH COUNTY,Grade 3,38
2022-2023,19,HUDSPETH COUNTY,Grade 4,43
2022-2023,19,HUDSPETH COUNTY,Grade 5,34
2022-2023,19,HUDSPETH COUNTY,Grade 6,45
2022-2023,19,HUDSPETH COUNTY,Grade 7,49
2022-2023,19,HUDSPETH COUNTY,Grade 8,44
2022-2023,19,HUDSPETH COUNTY,Grade 9,33
2022-2023,19,HUDSPETH COUNTY,Grade 10,52
2022-2023,19,HUDSPETH COUNTY,Grade 11,43
2022-2023,19,HUDSPETH COUNTY,Grade 12,36
2022-2023,10,HUNT COUNTY,Early Education,53
2022-2023,10,HUNT COUNTY,Pre-kindergarten,888
2022-2023,10,HUNT COUNTY,Kindergarten,1200
2022-2023,10,HUNT COUNTY,Grade 1,1178
2022-2023,10,HUNT COUNTY,Grade 2,1200
2022-2023,10,HUNT COUNTY,Grade 3,1194
2022-2023,10,HUNT COUNTY,Grade 4,1130
2022-2023,10,HUNT COUNTY,Grade 5,1157
2022-2023,10,HUNT COUNTY,Grade 6,1189
2022-2023,10,HUNT COUNTY,Grade 7,1135
2022-2023,10,HUNT COUNTY,Grade 8,1255
2022-2023,10,HUNT COUNTY,Grade 9,1358
2022-2023,10,HUNT COUNTY,Grade 10,1227
2022-2023,10,HUNT COUNTY,Grade 11,1109
2022-2023,10,HUNT COUNTY,Grade 12,1029
2022-2023,16,HUTCHINSON COUNTY,Early Education,7
2022-2023,16,HUTCHINSON COUNTY,Pre-kindergarten,179
2022-2023,16,HUTCHINSON COUNTY,Kindergarten,251
2022-2023,16,HUTCHINSON COUNTY,Grade 1,285
2022-2023,16,HUTCHINSON COUNTY,Grade 2,276
2022-2023,16,HUTCHINSON COUNTY,Grade 3,272
2022-2023,16,HUTCHINSON COUNTY,Grade 4,263
2022-2023,16,HUTCHINSON COUNTY,Grade 5,288
2022-2023,16,HUTCHINSON COUNTY,Grade 6,248
2022-2023,16,HUTCHINSON COUNTY,Grade 7,281
2022-2023,16,HUTCHINSON COUNTY,Grade 8,306
2022-2023,16,HUTCHINSON COUNTY,Grade 9,300
2022-2023,16,HUTCHINSON COUNTY,Grade 10,324
2022-2023,16,HUTCHINSON COUNTY,Grade 11,269
2022-2023,16,HUTCHINSON COUNTY,Grade 12,281
2022-2023,15,IRION COUNTY,Pre-kindergarten,31
2022-2023,15,IRION COUNTY,Kindergarten,34
2022-2023,15,IRION COUNTY,Grade 1,24
2022-2023,15,IRION COUNTY,Grade 2,26
2022-2023,15,IRION COUNTY,Grade 3,26
2022-2023,15,IRION COUNTY,Grade 4,23
2022-2023,15,IRION COUNTY,Grade 5,23
2022-2023,15,IRION COUNTY,Grade 6,24
2022-2023,15,IRION COUNTY,Grade 7,21
2022-2023,15,IRION COUNTY,Grade 8,19
2022-2023,15,IRION COUNTY,Grade 9,24
2022-2023,15,IRION COUNTY,Grade 10,18
2022-2023,15,IRION COUNTY,Grade 11,20
2022-2023,15,IRION COUNTY,Grade 12,20
2022-2023,9,JACK COUNTY,Early Education,11
2022-2023,9,JACK COUNTY,Pre-kindergarten,62
2022-2023,9,JACK COUNTY,Kindergarten,110
2022-2023,9,JACK COUNTY,Grade 1,107
2022-2023,9,JACK COUNTY,Grade 2,122
2022-2023,9,JACK COUNTY,Grade 3,116
2022-2023,9,JACK COUNTY,Grade 4,116
2022-2023,9,JACK COUNTY,Grade 5,134
2022-2023,9,JACK COUNTY,Grade 6,132
2022-2023,9,JACK COUNTY,Grade 7,108
2022-2023,9,JACK COUNTY,Grade 8,133
2022-2023,9,JACK COUNTY,Grade 9,125
2022-2023,9,JACK COUNTY,Grade 10,158
2022-2023,9,JACK COUNTY,Grade 11,126
2022-2023,9,JACK COUNTY,Grade 12,101
2022-2023,3,JACKSON COUNTY,Early Education,11
2022-2023,3,JACKSON COUNTY,Pre-kindergarten,159
2022-2023,3,JACKSON COUNTY,Kindergarten,255
2022-2023,3,JACKSON COUNTY,Grade 1,245
2022-2023,3,JACKSON COUNTY,Grade 2,250
2022-2023,3,JACKSON COUNTY,Grade 3,247
2022-2023,3,JACKSON COUNTY,Grade 4,245
2022-2023,3,JACKSON COUNTY,Grade 5,242
2022-2023,3,JACKSON COUNTY,Grade 6,229
2022-2023,3,JACKSON COUNTY,Grade 7,277
2022-2023,3,JACKSON COUNTY,Grade 8,254
2022-2023,3,JACKSON COUNTY,Grade 9,285
2022-2023,3,JACKSON COUNTY,Grade 10,271
2022-2023,3,JACKSON COUNTY,Grade 11,248
2022-2023,3,JACKSON COUNTY,Grade 12,254
2022-2023,5,JASPER COUNTY,Early Education,18
2022-2023,5,JASPER COUNTY,Pre-kindergarten,247
2022-2023,5,JASPER COUNTY,Kindergarten,386
2022-2023,5,JASPER COUNTY,Grade 1,478
2022-2023,5,JASPER COUNTY,Grade 2,439
2022-2023,5,JASPER COUNTY,Grade 3,365
2022-2023,5,JASPER COUNTY,Grade 4,435
2022-2023,5,JASPER COUNTY,Grade 5,431
2022-2023,5,JASPER COUNTY,Grade 6,434
2022-2023,5,JASPER COUNTY,Grade 7,483
2022-2023,5,JASPER COUNTY,Grade 8,460
2022-2023,5,JASPER COUNTY,Grade 9,494
2022-2023,5,JASPER COUNTY,Grade 10,418
2022-2023,5,JASPER COUNTY,Grade 11,415
2022-2023,5,JASPER COUNTY,Grade 12,399
2022-2023,18,JEFF DAVIS COUNTY,Pre-kindergarten,15
2022-2023,18,JEFF DAVIS COUNTY,Kindergarten,11
2022-2023,18,JEFF DAVIS COUNTY,Grade 1,11
2022-2023,18,JEFF DAVIS COUNTY,Grade 2,12
2022-2023,18,JEFF DAVIS COUNTY,Grade 3,11
2022-2023,18,JEFF DAVIS COUNTY,Grade 4,10
2022-2023,18,JEFF DAVIS COUNTY,Grade 5,15
2022-2023,18,JEFF DAVIS COUNTY,Grade 6,26
2022-2023,18,JEFF DAVIS COUNTY,Grade 7,21
2022-2023,18,JEFF DAVIS COUNTY,Grade 8,19
2022-2023,18,JEFF DAVIS COUNTY,Grade 9,20
2022-2023,18,JEFF DAVIS COUNTY,Grade 10,17
2022-2023,18,JEFF DAVIS COUNTY,Grade 11,19
2022-2023,18,JEFF DAVIS COUNTY,Grade 12,20
2022-2023,5,JEFFERSON COUNTY,Early Education,377
2022-2023,5,JEFFERSON COUNTY,Pre-kindergarten,2230
2022-2023,5,JEFFERSON COUNTY,Kindergarten,2870
2022-2023,5,JEFFERSON COUNTY,Grade 1,3139
2022-2023,5,JEFFERSON COUNTY,Grade 2,3179
2022-2023,5,JEFFERSON COUNTY,Grade 3,2965
2022-2023,5,JEFFERSON COUNTY,Grade 4,2958
2022-2023,5,JEFFERSON COUNTY,Grade 5,2849
2022-2023,5,JEFFERSON COUNTY,Grade 6,2837
2022-2023,5,JEFFERSON COUNTY,Grade 7,2972
2022-2023,5,JEFFERSON COUNTY,Grade 8,3019
2022-2023,5,JEFFERSON COUNTY,Grade 9,3250
2022-2023,5,JEFFERSON COUNTY,Grade 10,3066
2022-2023,5,JEFFERSON COUNTY,Grade 11,2599
2022-2023,5,JEFFERSON COUNTY,Grade 12,2457
2022-2023,1,JIM HOGG COUNTY,Early Education,3
2022-2023,1,JIM HOGG COUNTY,Pre-kindergarten,37
2022-2023,1,JIM HOGG COUNTY,Kindergarten,62
2022-2023,1,JIM HOGG COUNTY,Grade 1,86
2022-2023,1,JIM HOGG COUNTY,Grade 2,73
2022-2023,1,JIM HOGG COUNTY,Grade 3,86
2022-2023,1,JIM HOGG COUNTY,Grade 4,74
2022-2023,1,JIM HOGG COUNTY,Grade 5,87
2022-2023,1,JIM HOGG COUNTY,Grade 6,79
2022-2023,1,JIM HOGG COUNTY,Grade 7,64
2022-2023,1,JIM HOGG COUNTY,Grade 8,97
2022-2023,1,JIM HOGG COUNTY,Grade 9,78
2022-2023,1,JIM HOGG COUNTY,Grade 10,85
2022-2023,1,JIM HOGG COUNTY,Grade 11,82
2022-2023,1,JIM HOGG COUNTY,Grade 12,79
2022-2023,2,JIM WELLS COUNTY,Early Education,19
2022-2023,2,JIM WELLS COUNTY,Pre-kindergarten,376
2022-2023,2,JIM WELLS COUNTY,Kindergarten,472
2022-2023,2,JIM WELLS COUNTY,Grade 1,583
2022-2023,2,JIM WELLS COUNTY,Grade 2,592
2022-2023,2,JIM WELLS COUNTY,Grade 3,580
2022-2023,2,JIM WELLS COUNTY,Grade 4,545
2022-2023,2,JIM WELLS COUNTY,Grade 5,548
2022-2023,2,JIM WELLS COUNTY,Grade 6,548
2022-2023,2,JIM WELLS COUNTY,Grade 7,554
2022-2023,2,JIM WELLS COUNTY,Grade 8,582
2022-2023,2,JIM WELLS COUNTY,Grade 9,695
2022-2023,2,JIM WELLS COUNTY,Grade 10,560
2022-2023,2,JIM WELLS COUNTY,Grade 11,517
2022-2023,2,JIM WELLS COUNTY,Grade 12,443
2022-2023,11,JOHNSON COUNTY,Early Education,185
2022-2023,11,JOHNSON COUNTY,Pre-kindergarten,1235
2022-2023,11,JOHNSON COUNTY,Kindergarten,2717
2022-2023,11,JOHNSON COUNTY,Grade 1,2708
2022-2023,11,JOHNSON COUNTY,Grade 2,2742
2022-2023,11,JOHNSON COUNTY,Grade 3,2716
2022-2023,11,JOHNSON COUNTY,Grade 4,2726
2022-2023,11,JOHNSON COUNTY,Grade 5,2772
2022-2023,11,JOHNSON COUNTY,Grade 6,2788
